Segment,Cluster
20328000,6
20329000,2
20330000,2
20332000,3
20333000,0
20334000,1
20338000,3
20340000,0
20341000,3
20342000,1
20344000,3
20345000,5
20347000,0
20348000,1
20349000,1
20352000,4
20353000,4
20355000,6
20356000,3
20357000,5
20358000,0
20359000,1
20360000,5
20361000,3
20362000,1
20363000,0
20364000,3
20365000,1
20366000,1
20369000,5
20370000,3
20371000,1
20372000,3
20373000,5
20375000,2
20376000,3
20377000,1
20378000,1
20379000,0
20380000,3
20381000,3
20382000,3
20383000,3
20384000,5
20385000,1
20386000,1
20387000,3
20390000,1
20392000,1
20393000,5
20394000,5
20395000,5
20400000,5
20401000,0
20402000,5
20403000,5
20404000,3
20405000,5
20406000,5
20407000,5
20408000,2
20409000,0
20410000,1
20411000,5
20412000,3
20413000,1
20414000,1
20416000,5
20421000,2
20422000,4
20423000,4
20424000,3
20425000,5
20426000,1
20427000,4
20428000,2
20429000,1
20430000,5
20431000,4
20432000,0
20433000,0
20434000,6
20436000,5
20438000,0
20439000,2
20441000,3
20442000,1
20443000,3
20444000,5
20445000,6
20446000,3
20447000,5
20448000,5
20449000,5
20450000,0
20451000,5
20452000,2
20453000,5
20454000,5
20455000,0
20456000,5
20457000,0
20458000,0
20459000,0
20460000,5
20461000,0
20463000,3
20465000,0
20466000,0
20467000,5
20469000,5
20470000,5
20471000,5
20472000,5
20473000,5
20475000,5
20476000,2
20477000,0
20478000,5
20479000,2
20480000,3
20481000,5
20482000,5
20483000,5
20484000,3
20485000,0
20486000,5
20487000,5
20488000,5
20489000,0
20490000,5
20491000,5
20492000,2
20493000,0
20494000,0
20495000,6
20496000,0
20497000,3
20498000,5
20499000,1
20500000,1
20501000,1
20502000,0
20503000,5
20504000,0
20505000,5
20506000,1
20507000,0
20508000,2
20510000,5
20511000,5
20512000,3
20513000,2
20514000,5
20515000,5
20517000,4
20520000,5
20521000,5
20522000,1
20523000,5
20524000,0
20525000,0
20526000,5
20527000,2
20528000,3
20529000,3
20530000,0
20531000,1
20532000,1
20533000,5
20534000,4
20535000,5
20537000,3
20538000,3
20539000,6
20540000,1
20541000,5
20542000,3
20546000,1
20548000,5
20550000,0
20552000,0
20554000,3
20555000,3
20556000,5
20557000,3
20558000,1
20559000,3
20560000,1
20561000,0
20562000,2
20563000,3
20564000,2
20565000,2
20566000,1
20568000,3
20569000,4
20570000,6
20571000,1
20572000,1
20573000,6
20574000,2
20575000,6
20576000,0
20577000,5
20578000,1
20579000,5
20580000,3
20581000,0
20582000,0
20583000,1
20584000,1
20585000,3
20586000,1
20587000,1
20588000,3
20589000,6
20590000,1
20591000,0
20592000,3
20593000,3
20594000,2
20596000,5
20597000,1
20598000,3
20599000,3
20600000,6
20601000,1
20602000,5
20603000,3
20604000,1
20606000,1
20608000,4
20609000,5
20610000,5
20612000,5
20613000,2
20614000,5
20615000,1
20617000,1
20618000,2
20619000,5
20620000,0
20621000,1
20622000,5
20623000,5
20624000,1
20625000,5
20626000,5
20628000,5
20631000,6
20633000,3
20637000,1
20638000,3
20639000,5
20640000,5
20641000,3
20642000,5
20643000,2
20644000,1
20645000,3
20646000,0
20647000,2
20650000,1
20651000,3
20652000,5
20653000,3
20654000,2
20655000,2
20656000,4
20657000,0
20659000,3
20660000,3
20661000,3
20662000,5
20663000,4
20664000,0
20665000,0
20666000,2
20667000,2
20668000,3
20669000,6
20670000,5
20671000,5
20672000,5
20673000,1
20674000,5
20675000,2
20676000,5
20677000,3
20679000,5
20680000,3
20681000,5
20682000,4
20683000,6
20684000,0
20687000,3
20688000,1
20690000,5
20691000,0
20692000,2
20694000,0
20695000,6
20696000,1
20697000,3
20700000,4
20703000,2
20704000,5
20707000,0
20708000,2
20712000,5
20716000,2
20717000,5
20723000,2
20724000,5
20725000,2
20726000,2
20727000,5
20730000,2
20731000,2
20732000,6
20733000,1
20734000,2
20735000,3
20736000,5
20737000,5
20738000,3
20739000,6
20740000,1
20741000,1
20742000,5
20743000,1
20744000,5
20745000,3
20747000,1
20748000,5
20749000,5
20751000,0
20753000,3
20754000,0
20755000,5
20756000,5
20757000,5
20758000,5
20759000,2
20760000,5
20761000,5
20762000,0
20763000,5
20764000,5
20765000,0
20766000,1
20767000,1
20769000,2
20770000,2
20771000,1
20772000,1
20773000,5
20776000,2
20777000,5
20779000,5
20783000,2
20785000,4
20788000,2
20790000,1
20791000,0
20793000,5
20794000,5
20795000,5
20796000,5
20798000,5
20799000,5
20800000,2
20801000,2
20802000,2
20803000,0
20804000,2
20805000,2
20806000,2
20807000,5
20808000,5
20809000,5
20810000,5
20811000,0
20812000,5
20813000,5
20814000,5
20815000,5
20816000,5
20817000,2
20820000,2
20821000,2
20822000,5
20824000,5
20825000,4
20827000,0
20828000,0
20830000,0
20831000,5
20833000,1
20834000,2
20835000,4
20837000,4
20838000,1
20841000,0
20842000,2
20843000,3
20844000,1
20846000,1
20847000,1
20851000,2
20852000,1
20853000,1
20854000,2
20855000,3
20856000,4
20858000,0
20859000,2
20861000,6
20863000,3
20864000,5
20865000,1
20866000,0
20867000,2
20868000,4
20869000,5
20870000,2
20871000,0
20872000,4
20874000,2
20875000,1
20876000,3
20877000,5
20878000,0
20879000,4
20880000,4
20881000,2
20882000,4
20883000,0
20884000,4
20885000,3
20886000,5
20887000,3
20888000,1
20889000,5
20890000,0
20891000,1
20892000,1
20893000,1
20894000,1
20895000,5
20896000,6
20897000,3
20899000,6
20900000,3
20901000,3
20902000,3
20903000,5
20904000,2
20905000,3
20907000,5
20908000,3
20909000,5
20910000,6
20911000,1
20912000,5
20913000,1
20914000,1
20915000,1
20916000,3
20917000,2
20918000,2
20919000,1
20920000,0
20921000,1
20922000,1
20923000,5
20924000,3
20925000,3
20926000,5
20927000,3
20928000,2
20929000,3
20930000,3
20931000,2
20932000,2
20934000,3
20935000,3
20936000,3
20938000,4
20939000,3
20941000,1
20942000,4
20943000,6
20944000,2
20945000,3
20948000,4
20949000,4
20950000,0
20952000,6
20953000,6
20954000,1
20955000,2
20957000,1
20959000,1
20960000,1
20961000,1
20962000,3
20963000,1
20964000,5
20965000,6
20966000,3
20967000,3
20968000,1
20969000,5
20970000,6
20972000,1
20973000,1
20974000,1
20976000,5
20978000,5
20979000,1
20980000,2
20981000,3
20982000,2
20983000,1
20984000,1
20985000,1
20986000,4
20987000,3
20988000,3
20989000,5
20990000,3
20991000,1
20992000,1
20994000,0
20996000,5
20999000,2
21000000,0
21002000,5
21003000,5
21004000,5
21006000,1
21007000,5
21008000,5
21009000,1
21010000,5
21011000,3
21012000,2
21013000,6
21017000,2
21018000,6
21020000,2
21021000,6
21022000,2
21023000,5
21026000,3
21029000,3
21030000,1
21033000,0
21036000,5
21037000,2
21039000,5
21043000,2
21044000,4
21045000,4
21046000,1
21047000,0
21048000,1
21050000,2
21051000,5
21052000,6
21053000,2
21054000,3
21055000,4
21056000,3
21057000,1
21058000,5
21059000,3
21060000,5
21061000,6
21062000,2
21063000,1
21064000,2
21065000,2
21066000,2
21067000,2
21068000,3
21069000,4
21070000,5
21071000,1
21073000,3
21074000,3
21075000,0
21076000,1
21077000,3
21078000,0
21079000,0
21080000,6
21081000,6
21082000,3
21084000,5
21085000,2
21086000,1
21087000,0
21088000,3
21089000,4
21090000,0
21091000,2
21092000,2
21093000,2
21095000,4
21096000,5
21097000,1
21099000,5
21102000,5
21103000,2
21105000,1
21106000,2
21107000,1
21108000,1
21109000,3
21110000,4
21111000,2
21112000,4
21113000,3
21114000,0
21115000,0
21116000,4
21117000,1
21118000,4
21119000,1
21120000,4
21122000,4
21123000,1
21124000,3
21125000,1
21126000,6
21127000,2
21128000,2
21129000,0
21130000,0
21131000,3
21132000,0
21133000,0
21134000,2
21135000,3
21136000,1
21137000,1
21139000,6
21140000,3
21141000,0
21142000,3
21143000,6
21144000,4
21146000,4
21147000,1
21148000,4
21149000,4
21150000,4
21151000,2
21153000,6
21154000,3
21155000,2
21156000,2
21159000,0
21161000,3
21162000,0
21164000,0
21165000,5
21166000,4
21168000,2
21170000,5
21171000,5
21172000,0
21173000,0
21174000,6
21175000,3
21176000,3
21177000,3
21178000,6
21180000,6
21181000,5
21183000,1
21184000,3
21185000,1
21186000,3
21187000,1
21188000,5
21189000,1
21190000,0
21191000,3
21193000,0
21195000,5
21197000,6
21198000,3
21199000,3
21200000,6
21201000,5
21202000,0
21203000,0
21204000,3
21205000,5
21206000,1
21207000,0
21210000,0
21211000,3
21212000,0
21213000,0
21214000,0
21215000,3
21216000,3
21217000,5
21218000,5
21219000,1
21220000,5
21221000,1
21222000,0
21223000,0
21224000,3
21225000,3
21228000,5
21229000,4
21230000,3
21231000,2
21232000,1
21233000,5
21234000,2
21235000,6
21236000,6
21237000,0
21239000,1
21240000,5
21242000,1
21243000,5
21244000,0
21245000,4
21246000,1
21248000,1
21249000,3
21250000,3
21251000,2
21252000,0
21253000,0
21254000,0
21255000,4
21256000,3
21257000,4
21258000,1
21259000,4
21260000,5
21261000,5
21262000,1
21263000,0
21264000,0
21265000,3
21266000,1
21268000,2
21272000,0
21274000,3
21275000,3
21278000,4
21279000,4
21280000,4
21281000,0
21282000,6
21283000,1
21285000,0
21286000,5
21287000,6
21288000,5
21290000,0
21291000,1
21293000,3
21295000,3
21296000,5
21298000,4
21299000,2
21301000,1
21303000,3
21304000,2
21305000,2
21306000,3
21307000,3
21308000,1
21309000,5
21310000,3
21313000,4
21314000,1
21315000,6
21316000,6
21317000,3
21318000,2
21319000,2
21320000,0
21321000,4
21322000,3
21323000,6
21324000,2
21325000,1
21326000,2
21327000,3
21328000,0
21329000,1
21330000,2
21331000,2
21332000,0
21333000,1
21334000,6
21335000,2
21337000,1
21338000,2
21339000,2
21340000,2
21341000,6
21342000,2
21343000,2
21344000,4
21345000,1
21346000,0
21347000,2
21348000,6
21349000,1
21350000,5
21351000,6
21352000,6
21353000,2
21354000,3
21355000,0
21359000,6
21361000,4
21362000,0
21364000,0
21366000,1
21369000,1
21370000,5
21371000,1
21372000,4
21373000,0
21374000,0
21377000,2
21379000,2
21382000,2
21383000,5
21384000,0
21385000,0
21386000,5
21387000,0
21388000,1
21389000,5
21390000,0
21391000,0
21392000,5
21393000,1
21394000,3
21395000,1
21396000,5
21397000,1
21398000,4
21399000,4
21400000,4
21401000,0
21402000,3
21403000,5
21404000,3
21405000,5
21406000,0
21407000,1
21408000,5
21409000,1
21410000,5
21411000,3
21412000,2
21414000,6
21415000,0
21416000,1
21418000,5
21419000,5
21420000,1
21421000,0
21422000,1
21423000,1
21424000,3
21425000,0
21426000,6
21427000,5
21428000,5
21429000,5
21430000,1
21431000,5
21432000,3
21433000,5
21434000,3
21435000,5
21437000,6
21438000,1
21439000,5
21440000,3
21441000,2
21442000,0
21443000,5
21444000,5
21447000,5
21449000,1
21452000,5
21453000,1
21454000,1
21456000,1
21457000,4
21459000,5
21460000,1
21461000,6
21465000,1
21466000,5
21467000,2
21468000,3
21469000,2
21470000,0
21471000,6
21472000,3
21473000,3
21474000,0
21475000,3
21476000,0
21477000,1
21478000,3
21479000,3
21480000,1
21481000,2
21483000,3
21484000,6
21485000,1
21486000,3
21487000,3
21488000,1
21489000,6
21491000,2
21493000,5
21494000,3
21495000,3
21496000,1
21497000,5
21499000,1
21500000,5
21501000,2
21502000,3
21503000,1
21505000,3
21506000,5
21507000,1
21508000,3
21509000,3
21510000,3
21511000,0
21512000,3
21513000,3
21515000,0
21516000,5
21517000,3
21519000,5
21520000,5
21522000,5
21523000,1
21524000,6
21525000,6
21526000,1
21527000,3
21528000,6
21529000,1
21531000,1
21537000,2
21538000,3
21539000,1
21540000,2
21541000,1
21542000,3
21543000,5
21544000,4
21545000,3
21547000,3
21548000,1
21549000,5
21550000,1
21551000,1
21552000,5
21553000,5
21554000,6
21555000,6
21556000,1
21557000,3
21558000,2
21560000,5
21561000,1
21562000,3
21564000,6
21565000,3
21566000,3
21568000,3
21569000,6
21570000,3
21571000,1
21575000,1
21577000,1
21578000,6
21579000,3
21580000,3
21581000,5
21582000,6
21583000,6
21584000,6
21588000,2
21589000,1
21592000,5
21593000,5
21594000,3
21596000,3
21597000,2
21598000,5
21600000,1
21602000,4
21603000,4
21605000,1
21607000,3
21608000,4
21610000,5
21611000,5
21612000,2
21613000,5
21615000,4
21616000,0
21618000,4
21619000,4
21621000,3
21622000,4
21624000,4
21625000,1
21626000,0
21627000,1
21628000,5
21631000,5
21632000,3
21633000,3
21634000,6
21635000,1
21636000,0
21637000,3
21638000,6
21639000,1
21640000,5
21641000,6
21642000,3
21643000,0
21644000,1
21645000,1
21646000,1
21647000,5
21648000,2
21649000,1
21650000,3
21651000,3
21652000,1
21653000,1
21654000,0
21657000,1
21658000,1
21659000,1
21660000,1
21661000,3
21662000,1
21663000,0
21664000,2
21665000,6
21666000,3
21667000,5
21668000,1
21669000,2
21674000,5
21675000,5
21678000,5
21679000,0
21680000,4
21681000,2
21682000,3
21683000,1
21684000,0
21685000,0
21686000,6
21687000,3
21688000,3
21689000,3
21690000,6
21691000,1
21693000,5
21694000,5
21695000,3
21696000,3
21697000,3
21699000,2
21701000,6
21702000,6
21703000,3
21704000,1
21705000,1
21706000,6
21708000,4
21709000,1
21710000,2
21711000,3
21712000,1
21713000,3
21714000,5
21715000,0
21716000,3
21717000,3
21718000,3
21719000,1
21721000,3
21722000,3
21723000,3
21724000,1
21725000,5
21726000,1
21727000,1
21728000,1
21729000,3
21730000,5
21731000,3
21732000,3
21733000,5
21734000,3
21735000,5
21736000,6
21737000,5
21738000,3
21739000,6
21740000,5
21741000,2
21742000,2
21743000,2
21744000,2
21745000,2
21746000,3
21747000,1
21748000,5
21749000,2
21750000,5
21751000,5
21752000,4
21753000,6
21754000,1
21755000,5
21757000,2
21758000,0
21759000,5
21760000,3
21761000,5
21762000,3
21763000,5
21764000,2
21765000,2
21766000,3
21767000,2
21768000,5
21769000,5
21771000,5
21772000,5
21773000,2
21774000,6
21775000,3
21776000,5
21777000,1
21778000,5
21779000,1
21780000,3
21781000,5
21782000,6
21783000,6
21784000,1
21785000,6
21786000,6
21787000,1
21788000,2
21789000,1
21790000,3
21791000,1
21792000,4
21795000,1
21796000,2
21798000,1
21799000,0
21800000,3
21801000,5
21802000,5
21803000,5
21804000,2
21805000,5
21806000,5
21808000,0
21809000,3
21810000,3
21811000,1
21812000,4
21813000,3
21814000,3
21815000,2
21816000,5
21817000,3
21818000,0
21819000,1
21820000,0
21821000,1
21823000,0
21825000,0
21826000,6
21827000,1
21829000,3
21831000,3
21832000,2
21835000,5
21836000,1
21837000,0
21838000,0
21839000,4
21840000,0
21841000,0
21843000,0
21844000,0
21846000,3
21847000,5
21848000,3
21849000,3
21850000,3
21852000,6
21854000,3
21855000,1
21856000,6
21858000,6
21859000,1
21860000,2
21862000,6
21863000,2
21865000,1
21866000,2
21868000,1
21869000,2
21870000,2
21871000,0
21872000,1
21873000,1
21874000,6
21875000,6
21876000,6
21877000,6
21878000,6
21879000,3
21880000,1
21881000,6
21883000,1
21884000,1
21885000,4
21886000,1
21887000,0
21888000,0
21889000,4
21890000,2
21891000,5
21892000,0
21893000,0
21894000,6
21895000,1
21896000,3
21897000,1
21898000,1
21899000,0
21900000,6
21901000,3
21902000,5
21903000,6
21904000,3
21905000,0
21906000,3
21907000,3
21908000,3
21909000,4
21910000,3
21911000,3
21912000,3
21913000,3
21915000,0
21916000,0
21917000,3
21918000,5
21920000,6
21921000,3
21922000,5
21923000,1
21924000,4
21927000,2
21928000,0
21929000,3
21930000,2
21931000,1
21932000,4
21933000,6
21934000,2
21935000,2
21936000,3
21937000,1
21938000,0
21939000,2
21940000,0
21941000,5
21942000,5
21943000,5
21944000,2
21945000,1
21946000,1
21947000,4
21948000,3
21949000,2
21950000,2
21953000,1
21954000,4
21955000,4
21956000,1
21958000,4
21959000,0
21960000,1
21961000,4
21962000,0
21963000,4
21964000,4
21965000,6
21966000,0
21967000,3
21968000,2
21969000,1
21971000,3
21972000,3
21973000,1
21974000,0
21977000,4
21978000,2
21979000,1
21981000,0
21983000,0
21984000,2
21985000,2
21986000,1
21987000,4
21988000,3
21990000,0
21991000,1
21992000,1
21993000,2
21994000,4
21995000,4
21996000,0
21997000,0
21998000,2
21999000,4
22000000,0
22001000,0
22002000,0
22003000,0
22004000,0
22005000,6
22006000,0
22007000,2
22008000,4
22010000,2
22012000,6
22013000,0
22014000,1
22015000,6
22017000,2
22019000,6
22020000,3
22021000,4
22022000,4
22023000,0
22024000,1
22025000,2
22026000,4
22027000,4
22028000,4
22029000,4
22030000,0
22031000,0
22034000,1
22035000,0
22036000,4
22037000,0
22038000,0
22039000,1
22040000,1
22042000,5
22043000,4
22044000,1
22045000,6
22046000,3
22047000,6
22048000,3
22049000,1
22050000,5
22052000,5
22053000,1
22055000,3
22057000,1
22058000,5
22059000,3
22060000,5
22063000,6
22064000,1
22067000,5
22068000,1
22069000,5
22070000,3
22071000,5
22072000,6
22073000,0
22074000,4
22075000,2
22076000,0
22077000,1
22078000,3
22079000,1
22081000,3
22082000,1
22084000,5
22088000,1
22089000,1
22091000,1
22092000,6
22093000,0
22094000,1
22095000,5
22097000,1
22098000,5
22099000,5
22100000,6
22101000,5
22102000,5
22104000,3
22105000,5
22106000,1
22107000,5
22108000,3
22109000,5
22110000,5
22111000,5
22112000,3
22113000,3
22114000,5
22115000,3
22116000,6
22117000,3
22118000,6
22119000,4
22120000,3
22122000,2
22123000,4
22124000,2
22125000,6
22128000,3
22131000,2
22132000,4
22133000,4
22134000,1
22138000,0
22139000,3
22140000,1
22141000,3
22142000,2
22143000,0
22148000,2
22149000,4
22150000,2
22151000,3
22152000,2
22153000,4
22154000,1
22155000,1
22156000,1
22157000,2
22158000,0
22159000,3
22160000,1
22161000,0
22162000,3
22163000,2
22164000,0
22165000,1
22166000,1
22167000,5
22168000,1
22169000,5
22171000,5
22172000,3
22174000,5
22176000,4
22177000,1
22178000,5
22179000,2
22180000,1
22181000,6
22182000,2
22183000,2
22184000,2
22185000,5
22186000,1
22188000,5
22189000,1
22190000,3
22191000,1
22192000,2
22193000,2
22195000,1
22196000,0
22198000,6
22199000,6
22200000,2
22201000,1
22203000,3
22204000,0
22205000,1
22206000,2
22208000,3
22209000,3
22210000,1
22211000,0
22212000,3
22213000,1
22214000,1
22217000,0
22218000,1
22219000,1
22220000,3
22221000,3
22222000,5
22223000,0
22225000,2
22228000,0
22229000,0
22230000,1
22231000,4
22232000,2
22233000,0
22235000,4
22236000,0
22237000,5
22238000,3
22239000,1
22240000,6
22241000,0
22242000,5
22243000,3
22244000,5
22245000,1
22246000,2
22247000,0
22248000,5
22249000,2
22250000,0
22251000,4
22252000,0
22253000,1
22254000,1
22255000,0
22256000,3
22257000,6
22258000,2
22259000,1
22260000,1
22261000,4
22264000,1
22265000,0
22266000,5
22267000,2
22268000,0
22269000,1
22270000,1
22271000,4
22272000,1
22273000,4
22274000,4
22275000,3
22276000,1
22277000,4
22278000,4
22279000,0
22281000,0
22282000,0
22284000,4
22285000,4
22286000,2
22287000,0
22289000,1
22290000,1
22291000,6
22293000,1
22294000,2
22295000,1
22296000,1
22298000,1
22300000,4
22301000,2
22302000,3
22303000,0
22304000,1
22305000,6
22307000,1
22308000,0
22311000,4
22312000,4
22313000,4
22314000,5
22316000,0
22318000,6
22320000,0
22322000,0
22324000,0
22325000,2
22328000,0
22329000,4
22331000,1
22333000,2
22334000,4
22335000,4
22336000,1
22337000,0
22338000,1
22339000,4
22341000,0
22343000,1
22344000,2
22345000,2
22346000,2
22347000,1
22348000,1
22349000,0
22351000,4
22352000,0
22353000,1
22354000,3
22355000,3
22356000,1
22357000,1
22358000,4
22359000,1
22360000,1
22361000,1
22362000,1
22363000,1
22364000,1
22365000,1
22366000,3
22368000,4
22369000,0
22370000,1
22371000,4
22372000,4
22373000,0
22374000,1
22375000,1
22376000,1
22377000,1
22378000,1
22379000,1
22380000,2
22381000,1
22382000,2
22383000,1
22384000,6
22386000,0
22387000,2
22388000,4
22389000,5
22391000,1
22397000,3
22401000,6
22402000,1
22404000,5
22405000,1
22406000,3
22407000,5
22408000,1
22409000,5
22410000,0
22411000,0
22413000,4
22414000,4
22415000,4
22416000,2
22417000,0
22418000,1
22419000,0
22420000,0
22421000,1
22422000,1
22423000,0
22424000,5
22425000,6
22426000,1
22427000,4
22431000,1
22432000,0
22433000,2
22435000,4
22436000,0
22437000,3
22439000,2
22441000,5
22443000,6
22444000,5
22445000,4
22446000,3
22448000,0
22449000,4
22452000,3
22455000,3
22456000,2
22457000,2
22459000,1
22460000,1
22461000,5
22463000,5
22464000,1
22465000,5
22466000,2
22469000,0
22470000,3
22471000,5
22472000,6
22473000,1
22474000,1
22475000,1
22476000,3
22477000,0
22479000,3
22480000,2
22481000,3
22482000,2
22483000,1
22484000,2
22486000,3
22487000,4
22490000,0
22491000,5
22492000,3
22493000,3
22494000,5
22495000,1
22496000,5
22497000,1
22498000,1
22499000,1
22500000,5
22509000,5
22511000,4
22512000,1
22513000,4
22515000,2
22516000,1
22517000,1
22520000,2
22522000,1
22523000,5
22524000,3
22525000,4
22527000,1
22528000,4
22530000,2
22531000,0
22533000,4
22534000,3
22536000,0
22537000,2
22539000,2
22543000,0
22544000,3
22545000,0
22546000,4
22548000,3
22549000,0
22551000,5
22554000,0
22555000,4
22556000,4
22561000,5
22563000,4
22564000,2
22565000,2
22566000,0
22567000,1
22568000,0
22570000,3
22572000,0
22573000,3
22574000,1
22575000,6
22576000,4
22577000,5
22578000,1
22579000,3
22580000,5
22581000,1
22582000,1
22583000,0
22584000,1
22585000,2
22586000,4
22587000,1
22588000,1
22589000,3
22590000,6
22591000,0
22592000,6
22593000,2
22594000,5
22595000,1
22596000,3
22597000,6
22598000,3
22600000,3
22601000,3
22604000,1
22605000,1
22606000,0
22607000,5
22609000,3
22610000,3
22611000,1
22612000,3
22613000,0
22614000,4
22615000,0
22616000,5
22617000,3
22618000,6
22619000,0
22620000,1
22621000,3
22622000,1
22623000,4
22625000,3
22626000,5
22627000,1
22628000,1
22629000,1
22630000,0
22631000,2
22634000,2
22635000,3
22636000,5
22637000,1
22639000,6
22640000,4
22641000,5
22642000,4
22643000,4
22644000,1
22645000,1
22646000,2
22647000,1
22648000,2
22649000,4
22650000,4
22651000,4
22653000,4
22654000,2
22655000,5
22656000,5
22659000,0
22661000,1
22662000,0
22663000,5
22665000,6
22666000,5
22667000,0
22668000,0
22669000,0
22670000,2
22673000,0
22674000,2
22676000,2
22677000,1
22678000,1
22679000,1
22680000,2
22681000,1
22682000,1
22683000,4
22684000,1
22686000,2
22687000,0
22688000,6
22689000,4
22690000,4
22691000,3
22692000,1
22693000,2
22694000,1
22695000,1
22696000,0
22697000,5
22698000,0
22699000,5
22700000,1
22702000,1
22703000,1
22704000,1
22705000,0
22706000,3
22707000,3
22708000,4
22709000,0
22710000,1
22711000,4
22712000,0
22713000,0
22714000,4
22715000,4
22716000,1
22717000,4
22718000,1
22719000,3
22720000,5
22721000,3
22722000,1
22723000,0
22724000,1
22725000,3
22726000,5
22727000,5
22728000,0
22729000,0
22730000,4
22731000,1
22732000,1
22733000,0
22734000,4
22735000,4
22736000,4
22737000,4
22739000,4
22740000,0
22741000,1
22743000,4
22744000,1
22745000,2
22746000,1
22747000,4
22748000,1
22749000,2
22751000,4
22752000,0
22753000,1
22754000,1
22755000,1
22756000,3
22757000,2
22758000,2
22759000,0
22760000,4
22762000,1
22763000,1
22764000,6
22765000,4
22766000,4
22767000,1
22768000,1
22769000,0
22770000,1
22771000,2
22772000,2
22773000,1
22774000,0
22775000,4
22776000,6
22777000,4
22778000,1
22779000,1
22781000,0
22782000,1
22786000,4
22787000,4
22788000,4
22789000,0
22790000,1
22791000,4
22792000,2
22795000,3
22796000,0
22797000,0
22798000,3
22799000,2
22800000,0
22801000,1
22803000,0
22804000,0
22805000,1
22807000,1
22808000,1
22809000,2
22810000,1
22811000,2
22813000,1
22815000,4
22816000,1
22817000,1
22818000,4
22819000,0
22821000,1
22823000,4
22825000,4
22826000,4
22827000,4
22828000,1
22830000,0
22831000,6
22832000,1
22833000,4
22835000,4
22836000,4
22837000,2
22839000,0
22840000,2
22841000,1
22842000,1
22843000,1
22844000,1
22845000,1
22846000,1
22847000,5
22851000,0
22852000,1
22854000,4
22855000,4
22856000,6
22857000,0
22859000,1
22860000,1
22861000,0
22862000,4
22863000,1
22864000,0
22865000,5
22867000,4
22868000,4
22871000,0
22872000,2
22873000,6
22875000,6
22876000,2
22877000,6
22878000,0
22879000,4
22880000,5
22881000,5
22882000,4
22883000,1
22885000,4
22886000,2
22888000,1
22889000,6
22890000,4
22891000,0
22892000,2
22893000,4
22894000,4
22895000,4
22896000,4
22897000,4
22898000,4
22899000,4
22900000,4
22901000,4
22902000,4
22903000,4
22904000,1
22905000,4
22907000,4
22908000,4
22909000,4
22910000,4
22911000,4
22913000,4
22914000,0
22915000,1
22916000,4
22917000,4
22918000,4
22919000,0
22920000,4
22921000,0
22922000,4
22923000,4
22924000,6
22926000,4
22927000,1
22928000,0
22929000,4
22930000,4
22931000,2
22932000,0
22933000,4
22935000,4
22936000,4
22937000,4
22938000,4
22939000,4
22940000,1
22941000,4
22943000,4
22944000,0
22945000,4
22946000,0
22947000,3
22948000,3
22949000,0
22950000,1
22951000,1
22952000,1
22953000,6
22954000,2
22955000,0
22956000,6
22957000,1
22958000,0
22960000,1
22961000,5
22962000,0
22963000,0
22964000,1
22965000,4
22967000,4
