Segment,Cluster
20422000,1
20423000,1
20424000,5
20425000,7
20426000,5
20427000,1
20428000,2
20429000,5
20430000,7
20431000,1
20432000,4
20433000,4
20434000,0
20436000,7
20438000,5
20439000,2
20441000,0
20442000,5
20443000,0
20444000,7
20445000,3
20446000,0
20447000,7
20448000,7
20449000,7
20450000,4
20451000,7
20452000,2
20453000,7
20454000,7
20455000,5
20456000,7
20457000,4
20458000,4
20459000,4
20460000,7
20461000,4
20463000,0
20465000,4
20466000,4
20467000,5
20469000,5
20470000,7
20471000,7
20472000,7
20473000,7
20475000,7
20476000,2
20477000,4
20478000,7
20479000,2
20480000,0
20481000,7
20482000,7
20483000,7
20484000,0
20485000,4
20486000,7
20487000,7
20488000,7
20489000,2
20490000,7
20491000,7
20492000,2
20493000,2
20494000,4
20495000,6
20496000,4
20497000,0
20498000,7
20499000,5
20500000,5
20501000,5
20502000,4
20503000,7
20504000,4
20505000,7
20506000,5
20507000,4
20508000,2
20510000,7
20511000,7
20512000,0
20513000,2
20514000,7
20515000,7
20517000,1
20520000,7
20521000,7
20522000,5
20523000,7
20524000,4
20525000,4
20526000,7
20527000,2
20528000,0
20529000,5
20530000,4
20531000,5
20532000,6
20533000,7
20534000,1
20535000,7
20537000,0
20538000,0
20539000,3
20540000,5
20541000,5
20542000,0
20546000,5
20548000,7
20550000,4
20552000,4
20554000,0
20555000,0
20556000,7
20557000,5
20558000,5
20559000,0
20560000,5
20561000,4
20562000,2
20563000,5
20564000,2
20565000,6
20566000,6
20568000,0
20569000,1
20570000,6
20571000,5
20572000,5
20573000,3
20574000,2
20575000,3
20576000,4
20577000,5
20578000,5
20579000,7
20580000,0
20581000,6
20582000,4
20583000,5
20584000,6
20585000,0
20586000,5
20587000,5
20588000,0
20589000,6
20590000,5
20591000,4
20592000,0
20593000,0
20594000,2
20596000,7
20597000,5
20598000,6
20599000,0
20600000,0
20601000,5
20602000,7
20603000,0
20604000,5
20606000,5
20608000,1
20609000,7
20610000,7
20612000,7
20613000,2
20614000,7
20615000,6
20617000,5
20618000,2
20619000,7
20620000,4
20621000,5
20622000,7
20623000,7
20624000,5
20625000,7
20626000,7
20628000,7
20631000,0
20633000,0
20637000,5
20638000,0
20639000,7
20640000,7
20641000,0
20642000,7
20643000,2
20644000,5
20645000,0
20646000,4
20647000,2
20650000,5
20651000,0
20652000,7
20653000,0
20654000,2
20655000,2
20656000,1
20657000,4
20659000,0
20660000,0
20661000,0
20662000,2
20663000,1
20664000,4
20665000,4
20666000,2
20667000,6
20668000,0
20669000,3
20670000,7
20671000,7
20672000,7
20673000,5
20674000,7
20675000,2
20676000,7
20677000,0
20679000,7
20680000,0
20681000,7
20682000,1
20683000,3
20684000,4
20687000,0
20688000,6
20690000,7
20691000,4
20692000,2
20694000,4
20695000,3
20696000,5
20697000,0
20700000,1
20703000,2
20704000,7
20707000,4
20708000,2
20712000,7
20716000,2
20717000,7
20723000,2
20724000,7
20725000,2
20726000,2
20727000,7
20730000,2
20731000,2
20732000,3
20733000,5
20734000,6
20735000,0
20736000,5
20737000,7
20738000,0
20739000,6
20740000,6
20741000,5
20742000,7
20743000,5
20744000,7
20745000,0
20747000,6
20748000,7
20749000,7
20751000,4
20753000,0
20754000,4
20755000,7
20756000,7
20757000,7
20758000,7
20759000,2
20760000,7
20761000,7
20762000,4
20763000,7
20764000,7
20765000,4
20766000,5
20767000,6
20769000,2
20770000,2
20771000,5
20772000,5
20773000,7
20776000,2
20777000,7
20779000,7
20783000,6
20785000,1
20788000,2
20790000,5
20791000,4
20793000,7
20794000,7
20795000,7
20796000,7
20798000,7
20799000,7
20800000,2
20801000,2
20802000,2
20803000,4
20804000,2
20805000,2
20806000,2
20807000,7
20808000,2
20809000,7
20810000,7
20811000,4
20812000,7
20813000,7
20814000,7
20815000,7
20816000,7
20817000,2
20820000,2
20821000,2
20822000,7
20824000,7
20825000,1
20827000,4
20828000,4
20830000,4
20831000,7
20833000,6
20834000,2
20835000,1
20837000,1
20838000,5
20841000,4
20842000,2
20843000,0
20844000,5
20846000,5
20847000,5
20851000,6
20852000,5
20853000,5
20854000,6
20855000,0
20856000,1
20858000,4
20859000,6
20861000,3
20863000,0
20864000,7
20865000,5
20866000,4
20867000,2
20868000,1
20869000,7
20870000,6
20871000,4
20872000,1
20874000,2
20875000,6
20876000,0
20877000,7
20878000,4
20879000,1
20880000,1
20881000,2
20882000,1
20883000,4
20884000,1
20885000,0
20886000,7
20887000,0
20888000,5
20889000,7
20890000,4
20891000,5
20892000,5
20893000,5
20894000,5
20895000,7
20896000,3
20897000,0
20899000,3
20900000,0
20901000,0
20902000,0
20903000,7
20904000,2
20905000,0
20907000,7
20908000,0
20909000,7
20910000,3
20911000,6
20912000,7
20913000,6
20914000,6
20915000,6
20916000,0
20917000,2
20918000,6
20919000,5
20920000,4
20921000,6
20922000,5
20923000,7
20924000,0
20925000,0
20926000,7
20927000,0
20928000,2
20929000,0
20930000,0
20931000,6
20932000,6
20934000,5
20935000,0
20936000,0
20938000,1
20939000,0
20941000,6
20942000,1
20943000,3
20944000,2
20945000,5
20948000,1
20949000,1
20950000,4
20952000,6
20953000,6
20954000,5
20955000,2
20957000,5
20959000,5
20960000,6
20961000,6
20962000,5
20963000,5
20964000,7
20965000,0
20966000,0
20967000,0
20968000,6
20969000,7
20970000,3
20972000,6
20973000,5
20974000,6
20976000,5
20978000,7
20979000,5
20980000,2
20981000,5
20982000,2
20983000,5
20984000,5
20985000,5
20986000,1
20987000,0
20988000,0
20989000,7
20990000,0
20991000,6
20992000,5
20994000,4
20996000,7
20999000,2
21000000,4
21002000,7
21003000,7
21004000,7
21006000,6
21007000,7
21008000,7
21009000,5
21010000,7
21011000,0
21012000,2
21013000,3
21017000,2
21018000,3
21020000,6
21021000,3
21022000,2
21023000,7
21026000,0
21029000,0
21030000,6
21033000,4
21036000,7
21037000,2
21039000,7
21043000,2
21044000,1
21045000,1
21046000,5
21047000,4
21048000,6
21050000,2
21051000,7
21052000,3
21053000,2
21054000,0
21055000,1
21056000,0
21057000,5
21058000,7
21059000,7
21060000,7
21061000,6
21062000,2
21063000,6
21064000,6
21065000,6
21066000,2
21067000,6
21068000,6
21069000,6
21070000,5
21071000,5
21073000,0
21074000,0
21075000,4
21076000,5
21077000,0
21078000,4
21079000,4
21080000,3
21081000,3
21082000,0
21084000,7
21085000,2
21086000,5
21087000,5
21088000,0
21089000,2
21090000,4
21091000,2
21092000,2
21093000,2
21095000,1
21096000,7
21097000,5
21099000,7
21102000,7
21103000,6
21105000,6
21106000,6
21107000,6
21108000,5
21109000,6
21110000,1
21111000,2
21112000,1
21113000,0
21114000,4
21115000,4
21116000,1
21117000,6
21118000,1
21119000,6
21120000,1
21122000,1
21123000,6
21124000,0
21125000,5
21126000,3
21127000,6
21128000,2
21129000,4
21130000,4
21131000,0
21132000,4
21133000,4
21134000,6
21135000,0
21136000,5
21137000,6
21139000,3
21140000,0
21141000,4
21142000,0
21143000,3
21144000,1
21146000,1
21147000,5
21148000,1
21149000,1
21150000,1
21151000,6
21153000,3
21154000,0
21155000,6
21156000,6
21159000,4
21161000,0
21162000,4
21164000,4
21165000,7
21166000,1
21168000,6
21170000,7
21171000,7
21172000,4
21173000,4
21174000,6
21175000,0
21176000,0
21177000,0
21178000,3
21180000,3
21181000,7
21183000,5
21184000,0
21185000,5
21186000,0
21187000,5
21188000,7
21189000,5
21190000,4
21191000,0
21193000,4
21195000,7
21197000,6
21198000,0
21199000,6
21200000,6
21201000,7
21202000,4
21203000,4
21204000,5
21205000,7
21206000,5
21207000,5
21210000,4
21211000,0
21212000,4
21213000,4
21214000,4
21215000,0
21216000,0
21217000,7
21218000,7
21219000,5
21220000,7
21221000,5
21222000,4
21223000,4
21224000,6
21225000,6
21228000,7
21229000,1
21230000,0
21231000,2
21232000,5
21233000,5
21234000,6
21235000,3
21236000,6
21237000,4
21239000,5
21240000,7
21242000,5
21243000,7
21244000,4
21245000,1
21246000,5
21248000,5
21249000,0
21250000,0
21251000,2
21252000,4
21253000,4
21254000,4
21255000,1
21256000,0
21257000,1
21258000,5
21259000,1
21260000,7
21261000,7
21262000,6
21263000,4
21264000,4
21265000,0
21266000,5
21268000,6
21272000,4
21274000,0
21275000,6
21278000,1
21279000,1
21280000,1
21281000,4
21282000,6
21283000,6
21285000,4
21286000,7
21287000,3
21288000,7
21290000,4
21291000,5
21293000,6
21295000,0
21296000,7
21298000,1
21299000,2
21301000,6
21303000,0
21304000,2
21305000,2
21306000,0
21307000,0
21308000,6
21309000,7
21310000,0
21313000,1
21314000,5
21315000,3
21316000,6
21317000,6
21318000,2
21319000,6
21320000,4
21321000,1
21322000,6
21323000,6
21324000,2
21325000,5
21326000,2
21327000,6
21328000,4
21329000,6
21330000,2
21331000,2
21332000,5
21333000,5
21334000,6
21335000,6
21337000,6
21338000,6
21339000,2
21340000,6
21341000,3
21342000,2
21343000,2
21344000,1
21345000,5
21346000,4
21347000,2
21348000,3
21349000,0
21350000,7
21351000,3
21352000,6
21353000,2
21354000,0
21355000,4
21359000,3
21361000,1
21362000,4
21364000,4
21366000,5
21369000,5
21370000,7
21371000,5
21372000,1
21373000,4
21374000,4
21377000,6
21379000,2
21382000,2
21383000,7
21384000,4
21385000,4
21386000,7
21387000,4
21388000,5
21389000,7
21390000,4
21391000,4
21392000,7
21393000,6
21394000,0
21395000,6
21396000,7
21397000,5
21398000,1
21399000,1
21400000,1
21401000,4
21402000,0
21403000,7
21404000,0
21405000,5
21406000,4
21407000,5
21408000,7
21409000,5
21410000,7
21411000,0
21412000,2
21414000,6
21415000,4
21416000,5
21418000,7
21419000,5
21420000,6
21421000,4
21422000,5
21423000,5
21424000,0
21425000,4
21426000,3
21427000,7
21428000,7
21429000,7
21430000,5
21431000,7
21432000,0
21433000,7
21434000,0
21435000,7
21437000,6
21438000,5
21439000,7
21440000,0
21441000,6
21442000,4
21443000,7
21444000,7
21447000,7
21449000,5
21452000,7
21453000,6
21454000,5
21456000,5
21457000,1
21459000,7
21460000,5
21461000,6
21465000,5
21466000,7
21467000,6
21468000,5
21469000,6
21470000,4
21471000,6
21472000,0
21473000,0
21474000,5
21475000,0
21476000,4
21477000,5
21478000,0
21479000,6
21480000,5
21481000,2
21483000,0
21484000,3
21485000,6
21486000,6
21487000,5
21488000,6
21489000,3
21491000,2
21493000,7
21494000,5
21495000,0
21496000,5
21497000,7
21499000,5
21500000,7
21501000,2
21502000,0
21503000,6
21505000,0
21506000,7
21507000,6
21508000,0
21509000,0
21510000,0
21511000,4
21512000,0
21513000,0
21515000,4
21516000,7
21517000,5
21519000,7
21520000,7
21522000,7
21523000,5
21524000,3
21525000,6
21526000,5
21527000,0
21528000,3
21529000,5
21531000,5
21537000,2
21538000,0
21539000,6
21540000,2
21541000,5
21542000,6
21543000,7
21544000,1
21545000,0
21547000,0
21548000,5
21549000,7
21550000,5
21551000,5
21552000,7
21553000,7
21554000,3
21555000,6
21556000,5
21557000,0
21558000,2
21560000,7
21561000,6
21562000,0
21564000,6
21565000,0
21566000,5
21568000,0
21569000,3
21570000,0
21571000,6
21575000,6
21577000,5
21578000,6
21579000,0
21580000,0
21581000,7
21582000,3
21583000,6
21584000,3
21588000,2
21589000,5
21592000,7
21593000,7
21594000,0
21596000,5
21597000,2
21598000,7
21600000,5
21602000,1
21603000,1
21605000,5
21607000,0
21608000,1
21610000,7
21611000,7
21612000,6
21613000,7
21615000,1
21616000,4
21618000,1
21619000,1
21621000,0
21622000,1
21624000,1
21625000,5
21626000,4
21627000,5
21628000,7
21631000,5
21632000,5
21633000,0
21634000,3
21635000,6
21636000,4
21637000,0
21638000,3
21639000,5
21640000,7
21641000,3
21642000,0
21643000,4
21644000,6
21645000,4
21646000,5
21647000,5
21648000,2
21649000,5
21650000,0
21651000,0
21652000,5
21653000,6
21654000,4
21657000,5
21658000,6
21659000,5
21660000,5
21661000,0
21662000,6
21663000,4
21664000,6
21665000,3
21666000,0
21667000,7
21668000,5
21669000,2
21674000,7
21675000,0
21678000,0
21679000,4
21680000,2
21681000,6
21682000,6
21683000,6
21684000,4
21685000,4
21686000,3
21687000,0
21688000,5
21689000,0
21690000,3
21691000,5
21693000,5
21694000,7
21695000,0
21696000,0
21697000,0
21699000,2
21701000,6
21702000,3
21703000,0
21704000,5
21705000,5
21706000,3
21708000,1
21709000,6
21710000,2
21711000,3
21712000,0
21713000,0
21714000,5
21715000,4
21716000,0
21717000,0
21718000,0
21719000,5
21721000,0
21722000,0
21723000,0
21724000,5
21725000,7
21726000,5
21727000,5
21728000,5
21729000,0
21730000,7
21731000,0
21732000,0
21733000,7
21734000,5
21735000,7
21736000,6
21737000,7
21738000,0
21739000,3
21740000,7
21741000,2
21742000,2
21743000,2
21744000,6
21745000,2
21746000,0
21747000,6
21748000,7
21749000,2
21750000,7
21751000,7
21752000,1
21753000,6
21754000,6
21755000,7
21757000,2
21758000,2
21759000,7
21760000,0
21761000,7
21762000,0
21763000,7
21764000,2
21765000,2
21766000,5
21767000,2
21768000,7
21769000,7
21771000,5
21772000,7
21773000,2
21774000,3
21775000,0
21776000,7
21777000,5
21778000,7
21779000,5
21780000,0
21781000,7
21782000,6
21783000,3
21784000,6
21785000,6
21786000,6
21787000,5
21788000,2
21789000,5
21790000,6
21791000,5
21792000,1
21795000,5
21796000,2
21798000,5
21799000,4
21800000,5
21801000,7
21802000,7
21803000,5
21804000,6
21805000,0
21806000,7
21808000,4
21809000,0
21810000,0
21811000,5
21812000,1
21813000,0
21814000,0
21815000,2
21816000,7
21817000,5
21818000,4
21819000,6
21820000,4
21821000,5
21823000,4
21825000,4
21826000,6
21827000,5
21829000,0
21831000,0
21832000,2
21835000,7
21836000,6
21837000,4
21838000,4
21839000,1
21840000,4
21841000,4
21843000,2
21844000,4
21846000,0
21847000,7
21848000,0
21849000,6
21850000,0
21852000,3
21854000,0
21855000,6
21856000,6
21858000,3
21859000,6
21860000,2
21862000,3
21863000,6
21865000,5
21866000,6
21868000,5
21869000,6
21870000,6
21871000,4
21872000,6
21873000,6
21874000,3
21875000,3
21876000,3
21877000,3
21878000,3
21879000,0
21880000,5
21881000,3
21883000,2
21884000,6
21885000,1
21886000,6
21887000,4
21888000,4
21889000,1
21890000,2
21891000,7
21892000,4
21893000,4
21894000,6
21895000,5
21896000,0
21897000,5
21898000,5
21899000,4
21900000,3
21901000,0
21902000,7
21903000,3
21904000,0
21905000,4
21906000,0
21907000,0
21908000,0
21909000,1
21910000,0
21911000,0
21912000,0
21913000,0
21915000,4
21916000,4
21917000,0
21918000,7
21920000,3
21921000,0
21922000,7
21923000,6
21924000,1
21927000,2
21928000,4
21929000,0
21930000,2
21931000,6
21932000,1
21933000,6
21934000,6
21935000,2
21936000,0
21937000,6
21938000,4
21939000,2
21940000,4
21941000,7
21942000,7
21943000,7
21944000,2
21945000,5
21946000,5
21947000,1
21948000,0
21949000,2
21950000,2
21953000,5
21954000,1
21955000,1
21956000,5
21958000,1
21959000,4
21960000,5
21961000,1
21962000,4
21963000,1
21964000,1
21965000,3
21966000,4
21967000,0
21968000,2
21969000,5
21971000,0
21972000,0
21973000,5
21974000,4
21977000,1
21978000,6
21979000,6
21981000,4
21983000,4
21984000,6
21985000,6
21986000,5
21987000,1
21988000,6
21990000,4
21991000,6
21992000,5
21993000,6
21994000,1
21995000,1
21996000,4
21997000,4
21998000,6
21999000,1
22000000,4
22001000,4
22002000,4
22003000,4
22004000,4
22005000,6
22006000,4
22007000,2
22008000,6
22010000,2
22012000,6
22013000,4
22014000,4
22015000,3
22017000,2
22019000,3
22020000,0
22021000,1
22022000,1
22023000,4
22024000,6
22025000,6
22026000,1
22027000,1
22028000,1
22029000,1
22030000,4
22031000,4
22034000,5
22035000,4
22036000,1
22037000,4
22038000,4
22039000,6
22040000,5
22042000,7
22043000,1
22044000,5
22045000,6
22046000,0
22047000,3
22048000,0
22049000,6
22050000,7
22052000,7
22053000,5
22055000,0
22057000,5
22058000,7
22059000,0
22060000,7
22063000,3
22064000,5
22067000,7
22068000,6
22069000,7
22070000,0
22071000,7
22072000,3
22073000,4
22074000,1
22075000,2
22076000,4
22077000,6
22078000,0
22079000,5
22081000,0
22082000,5
22084000,7
22088000,5
22089000,6
22091000,5
22092000,6
22093000,4
22094000,5
22095000,7
22097000,6
22098000,7
22099000,7
22100000,3
22101000,5
22102000,7
22104000,6
22105000,7
22106000,5
22107000,7
22108000,0
22109000,7
22110000,7
22111000,7
22112000,0
22113000,0
22114000,5
22115000,0
22116000,6
22117000,0
22118000,3
22119000,2
22120000,0
22122000,2
22123000,1
22124000,6
22125000,3
22128000,0
22131000,2
22132000,1
22133000,1
22134000,5
22138000,4
22139000,0
22140000,5
22141000,0
22142000,2
22143000,4
22148000,2
22149000,1
22150000,2
22151000,6
22152000,2
22153000,1
22154000,5
22155000,5
22156000,6
22157000,2
22158000,4
22159000,0
22160000,5
22161000,4
22162000,0
22163000,2
22164000,4
22165000,5
22166000,6
22167000,7
22168000,6
22169000,7
22171000,7
22172000,5
22174000,5
22176000,2
22177000,6
22178000,7
22179000,6
22180000,6
22181000,6
22182000,6
22183000,6
22184000,2
22185000,7
22186000,5
22188000,7
22189000,5
22190000,5
22191000,1
22192000,6
22193000,2
22195000,5
22196000,4
22198000,6
22199000,6
22200000,6
22201000,5
22203000,0
22204000,4
22205000,5
22206000,2
22208000,0
22209000,0
22210000,6
22211000,4
22212000,0
22213000,5
22214000,5
22217000,4
22218000,6
22219000,5
22220000,0
22221000,0
22222000,7
22223000,4
22225000,2
22228000,4
22229000,4
22230000,6
22231000,1
22232000,2
22233000,4
22235000,2
22236000,4
22237000,7
22238000,0
22239000,5
22240000,3
22241000,4
22242000,7
22243000,0
22244000,7
22245000,5
22246000,2
22247000,4
22248000,7
22249000,2
22250000,4
22251000,1
22252000,4
22253000,5
22254000,5
22255000,2
22256000,0
22257000,6
22258000,6
22259000,6
22260000,5
22261000,1
22264000,6
22265000,4
22266000,7
22267000,6
22268000,4
22269000,6
22270000,5
22271000,1
22272000,6
22273000,1
22274000,1
22275000,5
22276000,6
22277000,1
22278000,1
22279000,4
22281000,4
22282000,4
22284000,1
22285000,1
22286000,2
22287000,4
22289000,6
22290000,5
22291000,6
22293000,6
22294000,2
22295000,5
22296000,5
22298000,6
22300000,1
22301000,6
22302000,0
22303000,4
22304000,6
22305000,3
22307000,5
22308000,5
22311000,1
22312000,1
22313000,1
22314000,7
22316000,2
22318000,3
22320000,4
22322000,2
22324000,4
22325000,2
22328000,4
22329000,1
22331000,5
22333000,2
22334000,1
22335000,1
22336000,5
22337000,4
22338000,2
22339000,1
22341000,4
22343000,6
22344000,6
22345000,2
22346000,2
22347000,6
22348000,5
22349000,4
22351000,1
22352000,4
22353000,5
22354000,0
22355000,0
22356000,6
22357000,6
22358000,1
22359000,6
22360000,6
22361000,5
22362000,5
22363000,6
22364000,5
22365000,6
22366000,0
22368000,1
22369000,4
22370000,6
22371000,1
22372000,1
22373000,4
22374000,5
22375000,5
22376000,5
22377000,6
22378000,6
22379000,5
22380000,2
22381000,5
22382000,2
22383000,6
22384000,6
22386000,4
22387000,2
22388000,1
22389000,7
22391000,6
22397000,6
22401000,6
22402000,5
22404000,7
22405000,5
22406000,0
22407000,7
22408000,5
22409000,7
22410000,4
22411000,4
22413000,1
22414000,1
22415000,1
22416000,6
22417000,4
22418000,5
22419000,4
22420000,4
22421000,5
22422000,6
22423000,4
22424000,7
22425000,6
22426000,6
22427000,2
22431000,6
22432000,4
22433000,2
22435000,1
22436000,4
22437000,0
22439000,2
22441000,7
22443000,6
22444000,5
22445000,1
22446000,0
22448000,5
22449000,1
22452000,0
22455000,0
22456000,2
22457000,2
22459000,5
22460000,5
22461000,7
22463000,7
22464000,6
22465000,7
22466000,2
22469000,4
22470000,0
22471000,7
22472000,3
22473000,5
22474000,5
22475000,5
22476000,0
22477000,4
22479000,0
22480000,2
22481000,0
22482000,2
22483000,5
22484000,2
22486000,6
22487000,1
22490000,4
22491000,7
22492000,6
22493000,0
22494000,7
22495000,5
22496000,7
22497000,6
22498000,5
22499000,6
22500000,7
22509000,7
22511000,1
22512000,6
22513000,2
22515000,2
22516000,5
22517000,5
22520000,2
22522000,5
22523000,7
22524000,0
22525000,1
22527000,5
22528000,1
22530000,6
22531000,4
22533000,1
22534000,0
22536000,4
22537000,2
22539000,6
22543000,4
22544000,0
22545000,4
22546000,1
22548000,0
22549000,4
22551000,7
22554000,4
22555000,1
22556000,1
22561000,7
22563000,1
22564000,6
22565000,6
22566000,4
22567000,6
22568000,4
22570000,0
22572000,4
22573000,0
22574000,5
22575000,3
22576000,1
22577000,7
22578000,6
22579000,0
22580000,7
22581000,5
22582000,5
22583000,5
22584000,5
22585000,2
22586000,1
22587000,5
22588000,6
22589000,0
22590000,3
22591000,4
22592000,3
22593000,2
22594000,7
22595000,5
22596000,0
22597000,6
22598000,0
22600000,6
22601000,0
22604000,5
22605000,5
22606000,4
22607000,7
22609000,0
22610000,0
22611000,5
22612000,0
22613000,4
22614000,6
22615000,4
22616000,7
22617000,0
22618000,3
22619000,4
22620000,5
22621000,0
22622000,5
22623000,1
22625000,0
22626000,7
22627000,6
22628000,5
22629000,5
22630000,4
22631000,2
22634000,2
22635000,0
22636000,7
22637000,6
22639000,6
22640000,1
22641000,7
22642000,1
22643000,1
22644000,5
22645000,5
22646000,6
22647000,6
22648000,2
22649000,1
22650000,1
22651000,1
22653000,1
22654000,2
22655000,7
22656000,7
22659000,4
22661000,6
22662000,4
22663000,7
22665000,3
22666000,7
22667000,4
22668000,4
22669000,4
22670000,2
22673000,4
22674000,6
22676000,6
22677000,6
22678000,5
22679000,5
22680000,6
22681000,5
22682000,5
22683000,1
22684000,6
22686000,2
22687000,4
22688000,6
22689000,1
22690000,1
22691000,0
22692000,6
22693000,6
22694000,6
22695000,5
22696000,4
22697000,7
22698000,4
22699000,7
22700000,6
22702000,5
22703000,5
22704000,5
22705000,4
22706000,0
22707000,0
22708000,6
22709000,4
22710000,5
22711000,1
22712000,4
22713000,4
22714000,1
22715000,1
22716000,5
22717000,1
22718000,5
22719000,0
22720000,7
22721000,5
22722000,5
22723000,6
22724000,6
22725000,0
22726000,7
22727000,7
22728000,4
22729000,4
22730000,1
22731000,5
22732000,5
22733000,4
22734000,1
22735000,1
22736000,1
22737000,1
22739000,1
22740000,4
22741000,6
22743000,1
22744000,6
22745000,2
22746000,5
22747000,1
22748000,6
22749000,2
22751000,1
22752000,4
22753000,5
22754000,6
22755000,6
22756000,6
22757000,2
22758000,2
22759000,4
22760000,1
22762000,6
22763000,5
22764000,3
22765000,1
22766000,1
22767000,6
22768000,5
22769000,4
22770000,6
22771000,6
22772000,2
22773000,5
22774000,4
22775000,1
22776000,6
22777000,1
22778000,6
22779000,5
22781000,4
22782000,6
22786000,1
22787000,1
22788000,1
22789000,4
22790000,5
22791000,1
22792000,2
22795000,0
22796000,4
22797000,4
22798000,0
22799000,2
22800000,4
22801000,5
22803000,4
22804000,4
22805000,5
22807000,5
22808000,5
22809000,2
22810000,6
22811000,2
22813000,5
22815000,1
22816000,5
22817000,5
22818000,1
22819000,4
22821000,6
22823000,1
22825000,1
22826000,1
22827000,1
22828000,6
22830000,4
22831000,3
22832000,5
22833000,1
22835000,1
22836000,1
22837000,6
22839000,4
22840000,2
22841000,5
22842000,6
22843000,5
22844000,5
22845000,5
22846000,6
22847000,7
22851000,4
22852000,6
22854000,1
22855000,1
22856000,3
22857000,4
22859000,5
22860000,5
22861000,4
22862000,1
22863000,6
22864000,4
22865000,7
22867000,1
22868000,1
22871000,4
22872000,2
22873000,6
22875000,6
22876000,2
22877000,6
22878000,4
22879000,1
22880000,7
22881000,7
22882000,1
22883000,6
22885000,1
22886000,6
22888000,6
22889000,6
22890000,1
22891000,4
22892000,6
22893000,1
22894000,1
22895000,1
22896000,6
22897000,1
22898000,1
22899000,1
22900000,1
22901000,1
22902000,1
22903000,1
22904000,5
22905000,1
22907000,1
22908000,1
22909000,1
22910000,1
22911000,1
22913000,1
22914000,4
22915000,5
22916000,1
22917000,1
22918000,1
22919000,4
22920000,1
22921000,4
22922000,1
22923000,1
22924000,6
22926000,1
22927000,5
22928000,4
22929000,1
22930000,1
22931000,6
22932000,4
22933000,1
22935000,1
22936000,1
22937000,1
22938000,1
22939000,1
22940000,6
22941000,1
22943000,1
22944000,4
22945000,1
22946000,4
22947000,0
22948000,0
22949000,4
22950000,6
22951000,6
22952000,5
22953000,6
22954000,6
22955000,4
22956000,6
22957000,6
22958000,4
22960000,5
22961000,7
22962000,4
22963000,4
22964000,6
22965000,1
22967000,1
