Segment,Cluster
21303000,1
21304000,3
21305000,8
21306000,1
21307000,7
21308000,9
21309000,4
21310000,1
21313000,2
21314000,9
21315000,5
21316000,0
21317000,0
21318000,7
21319000,0
21320000,6
21321000,8
21322000,0
21323000,0
21324000,8
21325000,7
21326000,3
21327000,0
21328000,7
21329000,0
21330000,3
21331000,7
21332000,9
21333000,9
21334000,0
21335000,0
21337000,0
21338000,0
21339000,7
21340000,0
21341000,5
21342000,7
21343000,3
21344000,6
21345000,9
21346000,8
21347000,8
21348000,5
21349000,1
21350000,4
21351000,5
21352000,0
21353000,8
21354000,1
21355000,6
21359000,5
21361000,2
21362000,6
21364000,6
21366000,9
21369000,9
21370000,4
21371000,9
21372000,2
21373000,6
21374000,6
21377000,8
21379000,8
21382000,7
21383000,4
21384000,6
21385000,6
21386000,4
21387000,6
21388000,9
21389000,4
21390000,7
21391000,7
21392000,4
21393000,9
21394000,1
21395000,0
21396000,4
21397000,9
21398000,8
21399000,2
21400000,2
21401000,7
21402000,1
21403000,4
21404000,4
21405000,9
21406000,6
21407000,9
21408000,4
21409000,9
21410000,4
21411000,1
21412000,3
21414000,0
21415000,6
21416000,9
21418000,4
21419000,9
21420000,0
21421000,7
21422000,9
21423000,9
21424000,1
21425000,6
21426000,0
21427000,7
21428000,7
21429000,7
21430000,9
21431000,4
21432000,1
21433000,4
21434000,1
21435000,4
21437000,0
21438000,9
21439000,4
21440000,1
21441000,3
21442000,6
21443000,4
21444000,4
21447000,4
21449000,9
21452000,4
21453000,3
21454000,9
21456000,9
21457000,2
21459000,4
21460000,9
21461000,0
21465000,9
21466000,4
21467000,0
21468000,9
21469000,3
21470000,6
21471000,0
21472000,9
21473000,1
21474000,9
21475000,1
21476000,7
21477000,9
21478000,1
21479000,0
21480000,9
21481000,7
21483000,1
21484000,1
21485000,0
21486000,0
21487000,9
21488000,0
21489000,1
21491000,3
21493000,7
21494000,9
21495000,1
21496000,9
21497000,7
21499000,9
21500000,4
21501000,3
21502000,1
21503000,0
21505000,1
21506000,7
21507000,0
21508000,1
21509000,1
21510000,1
21511000,6
21512000,1
21513000,1
21515000,7
21516000,4
21517000,9
21519000,4
21520000,4
21522000,4
21523000,9
21524000,5
21525000,0
21526000,9
21527000,1
21528000,5
21529000,9
21531000,9
21537000,7
21538000,1
21539000,0
21540000,3
21541000,9
21542000,0
21543000,4
21544000,8
21545000,1
21547000,1
21548000,9
21549000,4
21550000,9
21551000,9
21552000,4
21553000,4
21554000,5
21555000,0
21556000,9
21557000,1
21558000,3
21560000,4
21561000,0
21562000,1
21564000,0
21565000,1
21566000,9
21568000,1
21569000,0
21570000,7
21571000,0
21575000,0
21577000,9
21578000,0
21579000,1
21580000,1
21581000,4
21582000,5
21583000,0
21584000,5
21588000,3
21589000,9
21592000,4
21593000,4
21594000,1
21596000,9
21597000,7
21598000,7
21600000,9
21602000,8
21603000,2
21605000,9
21607000,1
21608000,8
21610000,4
21611000,4
21612000,0
21613000,4
21615000,2
21616000,6
21618000,8
21619000,2
21621000,7
21622000,2
21624000,2
21625000,9
21626000,6
21627000,9
21628000,7
21631000,9
21632000,9
21633000,1
21634000,5
21635000,0
21636000,7
21637000,1
21638000,5
21639000,9
21640000,4
21641000,5
21642000,1
21643000,6
21644000,0
21645000,9
21646000,9
21647000,4
21648000,7
21649000,9
21650000,1
21651000,1
21652000,9
21653000,0
21654000,6
21657000,9
21658000,0
21659000,9
21660000,9
21661000,1
21662000,0
21663000,6
21664000,0
21665000,5
21666000,1
21667000,4
21668000,9
21669000,8
21674000,4
21675000,4
21678000,1
21679000,6
21680000,8
21681000,0
21682000,0
21683000,0
21684000,7
21685000,6
21686000,5
21687000,1
21688000,9
21689000,1
21690000,5
21691000,9
21693000,7
21694000,4
21695000,1
21696000,1
21697000,1
21699000,7
21701000,0
21702000,5
21703000,1
21704000,9
21705000,9
21706000,5
21708000,2
21709000,0
21710000,7
21711000,1
21712000,1
21713000,1
21714000,9
21715000,6
21716000,1
21717000,1
21718000,1
21719000,9
21721000,1
21722000,4
21723000,1
21724000,9
21725000,4
21726000,9
21727000,9
21728000,7
21729000,9
21730000,4
21731000,1
21732000,7
21733000,4
21734000,9
21735000,4
21736000,0
21737000,4
21738000,1
21739000,5
21740000,4
21741000,3
21742000,3
21743000,7
21744000,3
21745000,3
21746000,1
21747000,0
21748000,7
21749000,7
21750000,4
21751000,7
21752000,8
21753000,0
21754000,0
21755000,4
21757000,8
21758000,7
21759000,4
21760000,1
21761000,4
21762000,1
21763000,4
21764000,3
21765000,7
21766000,9
21767000,7
21768000,7
21769000,4
21771000,9
21772000,4
21773000,7
21774000,5
21775000,1
21776000,7
21777000,9
21778000,4
21779000,9
21780000,9
21781000,4
21782000,0
21783000,0
21784000,0
21785000,0
21786000,0
21787000,9
21788000,3
21789000,9
21790000,0
21791000,9
21792000,8
21795000,9
21796000,8
21798000,9
21799000,6
21800000,9
21801000,4
21802000,4
21803000,4
21804000,0
21805000,4
21806000,4
21808000,6
21809000,1
21810000,1
21811000,9
21812000,8
21813000,1
21814000,1
21815000,8
21816000,7
21817000,9
21818000,8
21819000,9
21820000,7
21821000,9
21823000,8
21825000,6
21826000,0
21827000,9
21829000,1
21831000,7
21832000,8
21835000,4
21836000,0
21837000,6
21838000,6
21839000,2
21840000,6
21841000,7
21843000,8
21844000,6
21846000,1
21847000,4
21848000,1
21849000,0
21850000,1
21852000,5
21854000,1
21855000,0
21856000,0
21858000,5
21859000,0
21860000,8
21862000,5
21863000,0
21865000,9
21866000,3
21868000,9
21869000,0
21870000,0
21871000,6
21872000,0
21873000,8
21874000,5
21875000,5
21876000,5
21877000,5
21878000,0
21879000,1
21880000,9
21881000,0
21883000,9
21884000,0
21885000,8
21886000,0
21887000,6
21888000,6
21889000,8
21890000,3
21891000,4
21892000,6
21893000,6
21894000,0
21895000,9
21896000,1
21897000,9
21898000,9
21899000,7
21900000,5
21901000,1
21902000,4
21903000,5
21904000,1
21905000,7
21906000,1
21907000,1
21908000,1
21909000,6
21910000,1
21911000,1
21912000,1
21913000,1
21915000,6
21916000,6
21917000,1
21918000,4
21920000,1
21921000,1
21922000,4
21923000,0
21924000,8
21927000,3
21928000,6
21929000,1
21930000,8
21931000,0
21932000,8
21933000,0
21934000,0
21935000,3
21936000,1
21937000,9
21938000,6
21939000,8
21940000,6
21941000,4
21942000,4
21943000,4
21944000,7
21945000,9
21946000,9
21947000,2
21948000,1
21949000,8
21950000,3
21953000,9
21954000,8
21955000,8
21956000,9
21958000,8
21959000,6
21960000,9
21961000,8
21962000,6
21963000,8
21964000,6
21965000,0
21966000,7
21967000,1
21968000,3
21969000,9
21971000,7
21972000,1
21973000,9
21974000,6
21977000,2
21978000,0
21979000,0
21981000,6
21983000,6
21984000,0
21985000,0
21986000,9
21987000,8
21988000,0
21990000,6
21991000,8
21992000,9
21993000,8
21994000,8
21995000,2
21996000,6
21997000,6
21998000,0
21999000,6
22000000,8
22001000,6
22002000,6
22003000,6
22004000,6
22005000,0
22006000,6
22007000,8
22008000,8
22010000,8
22012000,0
22013000,6
22014000,6
22015000,5
22017000,3
22019000,1
22020000,7
22021000,2
22022000,8
22023000,6
22024000,8
22025000,8
22026000,2
22027000,8
22028000,2
22029000,8
22030000,6
22031000,6
22034000,9
22035000,6
22036000,2
22037000,8
22038000,6
22039000,0
22040000,9
22042000,4
22043000,6
22044000,9
22045000,0
22046000,1
22047000,0
22048000,1
22049000,9
22050000,7
22052000,7
22053000,9
22055000,1
22057000,9
22058000,4
22059000,1
22060000,4
22063000,1
22064000,9
22067000,4
22068000,0
22069000,4
22070000,1
22071000,4
22072000,5
22073000,6
22074000,8
22075000,3
22076000,7
22077000,0
22078000,1
22079000,9
22081000,1
22082000,9
22084000,4
22088000,9
22089000,0
22091000,9
22092000,0
22093000,6
22094000,9
22095000,4
22097000,0
22098000,4
22099000,4
22100000,5
22101000,7
22102000,4
22104000,0
22105000,7
22106000,9
22107000,4
22108000,1
22109000,4
22110000,4
22111000,4
22112000,0
22113000,1
22114000,9
22115000,7
22116000,0
22117000,1
22118000,5
22119000,8
22120000,1
22122000,7
22123000,8
22124000,0
22125000,5
22128000,7
22131000,7
22132000,8
22133000,8
22134000,9
22138000,6
22139000,1
22140000,9
22141000,1
22142000,8
22143000,6
22148000,8
22149000,2
22150000,8
22151000,0
22152000,8
22153000,8
22154000,9
22155000,9
22156000,8
22157000,7
22158000,6
22159000,1
22160000,9
22161000,6
22162000,1
22163000,3
22164000,6
22165000,9
22166000,0
22167000,7
22168000,0
22169000,7
22171000,4
22172000,9
22174000,9
22176000,8
22177000,0
22178000,7
22179000,0
22180000,0
22181000,0
22182000,8
22183000,0
22184000,3
22185000,4
22186000,9
22188000,4
22189000,9
22190000,7
22191000,8
22192000,0
22193000,3
22195000,9
22196000,6
22198000,0
22199000,0
22200000,0
22201000,9
22203000,7
22204000,6
22205000,9
22206000,7
22208000,1
22209000,1
22210000,0
22211000,6
22212000,1
22213000,9
22214000,9
22217000,7
22218000,0
22219000,9
22220000,1
22221000,1
22222000,4
22223000,6
22225000,8
22228000,6
22229000,6
22230000,0
22231000,2
22232000,7
22233000,6
22235000,8
22236000,7
22237000,4
22238000,1
22239000,9
22240000,5
22241000,6
22242000,4
22243000,7
22244000,4
22245000,9
22246000,7
22247000,8
22248000,7
22249000,8
22250000,7
22251000,8
22252000,6
22253000,9
22254000,9
22255000,8
22256000,1
22257000,0
22258000,0
22259000,0
22260000,9
22261000,2
22264000,0
22265000,6
22266000,4
22267000,8
22268000,6
22269000,8
22270000,9
22271000,2
22272000,0
22273000,8
22274000,8
22275000,9
22276000,8
22277000,8
22278000,8
22279000,6
22281000,6
22282000,6
22284000,2
22285000,2
22286000,7
22287000,7
22289000,0
22290000,9
22291000,0
22293000,9
22294000,3
22295000,9
22296000,9
22298000,0
22300000,2
22301000,0
22302000,1
22303000,6
22304000,0
22305000,5
22307000,9
22308000,9
22311000,2
22312000,2
22313000,2
22314000,4
22316000,7
22318000,5
22320000,6
22322000,8
22324000,6
22325000,8
22328000,6
22329000,2
22331000,9
22333000,3
22334000,8
22335000,8
22336000,9
22337000,8
22338000,8
22339000,8
22341000,8
22343000,0
22344000,0
22345000,3
22346000,3
22347000,0
22348000,9
22349000,6
22351000,8
22352000,6
22353000,9
22354000,1
22355000,9
22356000,0
22357000,0
22358000,8
22359000,0
22360000,0
22361000,9
22362000,7
22363000,0
22364000,9
22365000,0
22366000,1
22368000,8
22369000,6
22370000,0
22371000,8
22372000,8
22373000,6
22374000,9
22375000,9
22376000,9
22377000,0
22378000,0
22379000,9
22380000,8
22381000,9
22382000,8
22383000,0
22384000,0
22386000,6
22387000,7
22388000,8
22389000,4
22391000,0
22397000,0
22401000,0
22402000,9
22404000,7
22405000,9
22406000,1
22407000,4
22408000,9
22409000,4
22410000,7
22411000,6
22413000,8
22414000,8
22415000,2
22416000,0
22417000,6
22418000,9
22419000,6
22420000,6
22421000,9
22422000,0
22423000,6
22424000,7
22425000,0
22426000,0
22427000,8
22431000,0
22432000,7
22433000,3
22435000,8
22436000,7
22437000,1
22439000,3
22441000,4
22443000,0
22444000,9
22445000,2
22446000,0
22448000,9
22449000,2
22452000,7
22455000,0
22456000,3
22457000,7
22459000,9
22460000,9
22461000,4
22463000,4
22464000,0
22465000,4
22466000,7
22469000,6
22470000,1
22471000,4
22472000,5
22473000,9
22474000,9
22475000,9
22476000,1
22477000,6
22479000,1
22480000,8
22481000,1
22482000,3
22483000,9
22484000,3
22486000,0
22487000,8
22490000,6
22491000,7
22492000,0
22493000,1
22494000,4
22495000,9
22496000,7
22497000,0
22498000,9
22499000,0
22500000,4
22509000,4
22511000,8
22512000,9
22513000,8
22515000,3
22516000,9
22517000,9
22520000,3
22522000,9
22523000,4
22524000,1
22525000,8
22527000,9
22528000,2
22530000,8
22531000,8
22533000,2
22534000,1
22536000,8
22537000,7
22539000,0
22543000,6
22544000,7
22545000,6
22546000,2
22548000,1
22549000,6
22551000,7
22554000,6
22555000,8
22556000,8
22561000,7
22563000,2
22564000,8
22565000,0
22566000,6
22567000,0
22568000,6
22570000,1
22572000,6
22573000,1
22574000,9
22575000,5
22576000,2
22577000,4
22578000,0
22579000,1
22580000,4
22581000,9
22582000,9
22583000,9
22584000,9
22585000,3
22586000,8
22587000,9
22588000,9
22589000,1
22590000,5
22591000,6
22592000,5
22593000,7
22594000,4
22595000,9
22596000,1
22597000,0
22598000,1
22600000,0
22601000,1
22604000,9
22605000,9
22606000,6
22607000,4
22609000,1
22610000,1
22611000,9
22612000,1
22613000,6
22614000,0
22615000,6
22616000,7
22617000,7
22618000,0
22619000,6
22620000,9
22621000,1
22622000,8
22623000,2
22625000,7
22626000,4
22627000,0
22628000,9
22629000,9
22630000,6
22631000,8
22634000,8
22635000,1
22636000,4
22637000,0
22639000,0
22640000,2
22641000,7
22642000,2
22643000,8
22644000,9
22645000,9
22646000,0
22647000,0
22648000,8
22649000,8
22650000,2
22651000,8
22653000,8
22654000,8
22655000,6
22656000,7
22659000,6
22661000,0
22662000,6
22663000,4
22665000,5
22666000,4
22667000,6
22668000,6
22669000,7
22670000,7
22673000,7
22674000,3
22676000,0
22677000,8
22678000,9
22679000,8
22680000,3
22681000,9
22682000,9
22683000,2
22684000,8
22686000,8
22687000,6
22688000,0
22689000,8
22690000,8
22691000,7
22692000,0
22693000,0
22694000,0
22695000,9
22696000,6
22697000,4
22698000,6
22699000,7
22700000,0
22702000,9
22703000,9
22704000,9
22705000,6
22706000,9
22707000,1
22708000,0
22709000,6
22710000,9
22711000,2
22712000,6
22713000,6
22714000,8
22715000,2
22716000,8
22717000,8
22718000,9
22719000,1
22720000,7
22721000,9
22722000,9
22723000,8
22724000,0
22725000,1
22726000,4
22727000,4
22728000,6
22729000,6
22730000,2
22731000,9
22732000,9
22733000,6
22734000,8
22735000,2
22736000,8
22737000,2
22739000,2
22740000,6
22741000,0
22743000,8
22744000,8
22745000,3
22746000,9
22747000,2
22748000,0
22749000,8
22751000,2
22752000,6
22753000,9
22754000,0
22755000,8
22756000,0
22757000,8
22758000,8
22759000,6
22760000,8
22762000,0
22763000,9
22764000,0
22765000,2
22766000,8
22767000,8
22768000,9
22769000,6
22770000,0
22771000,0
22772000,3
22773000,9
22774000,6
22775000,2
22776000,0
22777000,2
22778000,0
22779000,9
22781000,8
22782000,0
22786000,8
22787000,2
22788000,2
22789000,6
22790000,9
22791000,6
22792000,3
22795000,1
22796000,6
22797000,6
22798000,7
22799000,8
22800000,6
22801000,9
22803000,8
22804000,6
22805000,9
22807000,8
22808000,9
22809000,8
22810000,0
22811000,8
22813000,9
22815000,8
22816000,9
22817000,9
22818000,2
22819000,6
22821000,9
22823000,2
22825000,2
22826000,2
22827000,2
22828000,0
22830000,6
22831000,5
22832000,9
22833000,2
22835000,2
22836000,8
22837000,0
22839000,6
22840000,8
22841000,9
22842000,8
22843000,9
22844000,9
22845000,9
22846000,0
22847000,4
22851000,6
22852000,0
22854000,8
22855000,2
22856000,5
22857000,6
22859000,9
22860000,9
22861000,6
22862000,2
22863000,8
22864000,6
22865000,4
22867000,8
22868000,2
22871000,6
22872000,3
22873000,0
22875000,0
22876000,8
22877000,0
22878000,6
22879000,2
22880000,4
22881000,4
22882000,8
22883000,0
22885000,2
22886000,3
22888000,0
22889000,0
22890000,8
22891000,6
22892000,8
22893000,2
22894000,8
22895000,2
22896000,8
22897000,2
22898000,8
22899000,2
22900000,2
22901000,2
22902000,8
22903000,8
22904000,9
22905000,2
22907000,2
22908000,2
22909000,2
22910000,2
22911000,8
22913000,2
22914000,6
22915000,9
22916000,2
22917000,2
22918000,8
22919000,6
22920000,2
22921000,6
22922000,8
22923000,2
22924000,0
22926000,8
22927000,9
22928000,6
22929000,2
22930000,8
22931000,8
22932000,6
22933000,2
22935000,2
22936000,2
22937000,2
22938000,2
22939000,8
22940000,8
22941000,8
22943000,2
22944000,6
22945000,2
22946000,6
22947000,1
22948000,1
22949000,6
22950000,0
22951000,0
22952000,9
22953000,0
22954000,8
22955000,6
22956000,0
22957000,0
22958000,6
22960000,9
22961000,4
22962000,6
22963000,6
22964000,0
22965000,8
22967000,8
