Segment,Cluster
20562000,2
20563000,1
20564000,2
20565000,5
20566000,8
20568000,6
20569000,5
20570000,8
20571000,1
20572000,1
20573000,3
20574000,2
20575000,8
20576000,0
20577000,1
20578000,1
20579000,7
20580000,6
20581000,5
20582000,0
20583000,1
20584000,8
20585000,6
20586000,1
20587000,1
20588000,6
20589000,8
20590000,1
20591000,0
20592000,6
20593000,6
20594000,2
20596000,7
20597000,1
20598000,8
20599000,6
20600000,6
20601000,1
20602000,0
20603000,6
20604000,1
20606000,1
20608000,4
20609000,0
20610000,7
20612000,7
20613000,2
20614000,7
20615000,8
20617000,1
20618000,2
20619000,7
20620000,0
20621000,1
20622000,7
20623000,7
20624000,1
20625000,7
20626000,7
20628000,7
20631000,8
20633000,6
20637000,1
20638000,6
20639000,7
20640000,7
20641000,6
20642000,7
20643000,5
20644000,1
20645000,6
20646000,0
20647000,2
20650000,1
20651000,6
20652000,7
20653000,6
20654000,2
20655000,5
20656000,4
20657000,0
20659000,6
20660000,6
20661000,6
20662000,2
20663000,5
20664000,0
20665000,0
20666000,2
20667000,5
20668000,6
20669000,3
20670000,7
20671000,7
20672000,2
20673000,1
20674000,7
20675000,2
20676000,7
20677000,6
20679000,7
20680000,6
20681000,7
20682000,5
20683000,3
20684000,0
20687000,6
20688000,8
20690000,7
20691000,0
20692000,2
20694000,0
20695000,3
20696000,1
20697000,6
20700000,5
20703000,2
20704000,7
20707000,0
20708000,2
20712000,7
20716000,2
20717000,2
20723000,2
20724000,2
20725000,2
20726000,2
20727000,7
20730000,2
20731000,5
20732000,6
20733000,1
20734000,2
20735000,6
20736000,1
20737000,7
20738000,6
20739000,8
20740000,8
20741000,1
20742000,7
20743000,1
20744000,7
20745000,2
20747000,8
20748000,7
20749000,7
20751000,0
20753000,6
20754000,0
20755000,7
20756000,7
20757000,7
20758000,7
20759000,2
20760000,7
20761000,7
20762000,0
20763000,7
20764000,7
20765000,0
20766000,1
20767000,8
20769000,2
20770000,5
20771000,1
20772000,1
20773000,7
20776000,2
20777000,7
20779000,7
20783000,8
20785000,5
20788000,5
20790000,1
20791000,0
20793000,7
20794000,7
20795000,7
20796000,7
20798000,7
20799000,7
20800000,2
20801000,2
20802000,2
20803000,0
20804000,2
20805000,2
20806000,2
20807000,7
20808000,2
20809000,1
20810000,2
20811000,0
20812000,7
20813000,7
20814000,7
20815000,7
20816000,7
20817000,2
20820000,2
20821000,5
20822000,2
20824000,7
20825000,4
20827000,0
20828000,0
20830000,0
20831000,2
20833000,8
20834000,5
20835000,4
20837000,4
20838000,1
20841000,5
20842000,2
20843000,6
20844000,1
20846000,1
20847000,1
20851000,8
20852000,1
20853000,1
20854000,5
20855000,6
20856000,5
20858000,5
20859000,8
20861000,3
20863000,6
20864000,7
20865000,1
20866000,0
20867000,2
20868000,5
20869000,7
20870000,2
20871000,0
20872000,4
20874000,5
20875000,8
20876000,6
20877000,7
20878000,0
20879000,5
20880000,4
20881000,5
20882000,5
20883000,0
20884000,5
20885000,6
20886000,2
20887000,6
20888000,1
20889000,7
20890000,0
20891000,1
20892000,1
20893000,1
20894000,8
20895000,7
20896000,8
20897000,6
20899000,3
20900000,6
20901000,6
20902000,6
20903000,7
20904000,5
20905000,6
20907000,7
20908000,6
20909000,7
20910000,3
20911000,8
20912000,7
20913000,8
20914000,8
20915000,8
20916000,6
20917000,2
20918000,8
20919000,1
20920000,0
20921000,8
20922000,1
20923000,0
20924000,6
20925000,6
20926000,7
20927000,6
20928000,2
20929000,6
20930000,6
20931000,8
20932000,8
20934000,1
20935000,6
20936000,1
20938000,5
20939000,6
20941000,8
20942000,4
20943000,3
20944000,5
20945000,1
20948000,4
20949000,5
20950000,0
20952000,8
20953000,8
20954000,1
20955000,5
20957000,1
20959000,1
20960000,8
20961000,8
20962000,1
20963000,1
20964000,7
20965000,8
20966000,6
20967000,6
20968000,8
20969000,7
20970000,3
20972000,8
20973000,1
20974000,5
20976000,1
20978000,7
20979000,1
20980000,2
20981000,1
20982000,2
20983000,1
20984000,1
20985000,1
20986000,5
20987000,6
20988000,6
20989000,7
20990000,6
20991000,8
20992000,1
20994000,0
20996000,7
20999000,2
21000000,0
21002000,7
21003000,7
21004000,7
21006000,8
21007000,7
21008000,7
21009000,1
21010000,7
21011000,6
21012000,5
21013000,8
21017000,2
21018000,3
21020000,8
21021000,3
21022000,2
21023000,7
21026000,6
21029000,6
21030000,8
21033000,0
21036000,2
21037000,2
21039000,7
21043000,5
21044000,4
21045000,4
21046000,1
21047000,0
21048000,8
21050000,2
21051000,7
21052000,8
21053000,5
21054000,6
21055000,5
21056000,6
21057000,1
21058000,0
21059000,6
21060000,7
21061000,8
21062000,2
21063000,8
21064000,8
21065000,8
21066000,2
21067000,8
21068000,8
21069000,5
21070000,1
21071000,1
21073000,6
21074000,6
21075000,0
21076000,1
21077000,6
21078000,0
21079000,0
21080000,3
21081000,3
21082000,6
21084000,0
21085000,2
21086000,1
21087000,1
21088000,6
21089000,5
21090000,5
21091000,5
21092000,2
21093000,5
21095000,5
21096000,7
21097000,1
21099000,6
21102000,7
21103000,8
21105000,8
21106000,8
21107000,8
21108000,1
21109000,8
21110000,4
21111000,5
21112000,5
21113000,6
21114000,0
21115000,0
21116000,5
21117000,8
21118000,5
21119000,8
21120000,4
21122000,4
21123000,8
21124000,6
21125000,1
21126000,3
21127000,2
21128000,5
21129000,0
21130000,0
21131000,6
21132000,0
21133000,0
21134000,8
21135000,6
21136000,1
21137000,8
21139000,3
21140000,6
21141000,0
21142000,6
21143000,3
21144000,5
21146000,5
21147000,1
21148000,4
21149000,4
21150000,5
21151000,8
21153000,3
21154000,6
21155000,5
21156000,2
21159000,0
21161000,6
21162000,0
21164000,0
21165000,7
21166000,5
21168000,8
21170000,7
21171000,7
21172000,0
21173000,0
21174000,8
21175000,6
21176000,6
21177000,8
21178000,8
21180000,3
21181000,7
21183000,1
21184000,6
21185000,1
21186000,6
21187000,1
21188000,7
21189000,1
21190000,0
21191000,6
21193000,0
21195000,7
21197000,8
21198000,6
21199000,8
21200000,8
21201000,7
21202000,0
21203000,0
21204000,1
21205000,7
21206000,1
21207000,0
21210000,0
21211000,6
21212000,0
21213000,0
21214000,0
21215000,6
21216000,6
21217000,7
21218000,7
21219000,1
21220000,7
21221000,1
21222000,0
21223000,0
21224000,8
21225000,0
21228000,7
21229000,4
21230000,6
21231000,2
21232000,1
21233000,1
21234000,8
21235000,3
21236000,8
21237000,0
21239000,1
21240000,2
21242000,1
21243000,7
21244000,0
21245000,5
21246000,1
21248000,1
21249000,6
21250000,6
21251000,2
21252000,0
21253000,0
21254000,0
21255000,4
21256000,6
21257000,4
21258000,1
21259000,5
21260000,7
21261000,7
21262000,8
21263000,0
21264000,0
21265000,6
21266000,1
21268000,8
21272000,0
21274000,6
21275000,8
21278000,5
21279000,5
21280000,4
21281000,0
21282000,8
21283000,8
21285000,0
21286000,7
21287000,8
21288000,6
21290000,0
21291000,1
21293000,8
21295000,6
21296000,7
21298000,4
21299000,5
21301000,8
21303000,6
21304000,2
21305000,5
21306000,6
21307000,6
21308000,8
21309000,7
21310000,6
21313000,4
21314000,1
21315000,3
21316000,8
21317000,8
21318000,2
21319000,8
21320000,0
21321000,5
21322000,8
21323000,8
21324000,2
21325000,1
21326000,2
21327000,8
21328000,0
21329000,8
21330000,2
21331000,2
21332000,1
21333000,1
21334000,8
21335000,8
21337000,8
21338000,8
21339000,2
21340000,8
21341000,3
21342000,2
21343000,2
21344000,0
21345000,1
21346000,5
21347000,5
21348000,3
21349000,6
21350000,7
21351000,3
21352000,8
21353000,5
21354000,6
21355000,0
21359000,3
21361000,4
21362000,0
21364000,0
21366000,1
21369000,1
21370000,7
21371000,1
21372000,4
21373000,0
21374000,0
21377000,5
21379000,5
21382000,2
21383000,7
21384000,0
21385000,0
21386000,7
21387000,0
21388000,1
21389000,7
21390000,0
21391000,0
21392000,7
21393000,1
21394000,6
21395000,8
21396000,7
21397000,1
21398000,5
21399000,4
21400000,4
21401000,0
21402000,6
21403000,7
21404000,6
21405000,1
21406000,0
21407000,1
21408000,7
21409000,1
21410000,7
21411000,6
21412000,2
21414000,8
21415000,0
21416000,1
21418000,7
21419000,1
21420000,8
21421000,0
21422000,1
21423000,1
21424000,6
21425000,0
21426000,8
21427000,7
21428000,7
21429000,7
21430000,1
21431000,7
21432000,6
21433000,7
21434000,6
21435000,7
21437000,8
21438000,1
21439000,7
21440000,6
21441000,2
21442000,0
21443000,7
21444000,7
21447000,7
21449000,1
21452000,7
21453000,8
21454000,1
21456000,1
21457000,4
21459000,7
21460000,1
21461000,8
21465000,1
21466000,7
21467000,8
21468000,1
21469000,8
21470000,0
21471000,8
21472000,6
21473000,6
21474000,1
21475000,6
21476000,0
21477000,1
21478000,6
21479000,8
21480000,1
21481000,2
21483000,6
21484000,3
21485000,8
21486000,8
21487000,1
21488000,8
21489000,3
21491000,2
21493000,7
21494000,1
21495000,6
21496000,1
21497000,7
21499000,1
21500000,7
21501000,2
21502000,6
21503000,8
21505000,6
21506000,7
21507000,8
21508000,6
21509000,6
21510000,6
21511000,0
21512000,6
21513000,6
21515000,0
21516000,7
21517000,1
21519000,7
21520000,7
21522000,7
21523000,1
21524000,3
21525000,8
21526000,1
21527000,6
21528000,3
21529000,1
21531000,1
21537000,2
21538000,6
21539000,8
21540000,2
21541000,1
21542000,8
21543000,7
21544000,5
21545000,6
21547000,6
21548000,1
21549000,7
21550000,1
21551000,1
21552000,7
21553000,7
21554000,3
21555000,8
21556000,1
21557000,6
21558000,2
21560000,7
21561000,8
21562000,6
21564000,8
21565000,6
21566000,1
21568000,6
21569000,8
21570000,6
21571000,8
21575000,8
21577000,1
21578000,8
21579000,6
21580000,6
21581000,7
21582000,3
21583000,8
21584000,3
21588000,2
21589000,1
21592000,7
21593000,7
21594000,6
21596000,1
21597000,2
21598000,7
21600000,1
21602000,5
21603000,5
21605000,1
21607000,6
21608000,5
21610000,7
21611000,7
21612000,8
21613000,7
21615000,4
21616000,0
21618000,5
21619000,4
21621000,6
21622000,4
21624000,4
21625000,1
21626000,0
21627000,1
21628000,0
21631000,1
21632000,1
21633000,6
21634000,3
21635000,8
21636000,0
21637000,6
21638000,3
21639000,1
21640000,7
21641000,3
21642000,6
21643000,0
21644000,8
21645000,0
21646000,1
21647000,1
21648000,2
21649000,1
21650000,6
21651000,6
21652000,1
21653000,8
21654000,0
21657000,1
21658000,8
21659000,1
21660000,1
21661000,6
21662000,8
21663000,0
21664000,2
21665000,3
21666000,6
21667000,7
21668000,1
21669000,5
21674000,7
21675000,6
21678000,6
21679000,0
21680000,5
21681000,8
21682000,8
21683000,8
21684000,0
21685000,0
21686000,3
21687000,6
21688000,1
21689000,6
21690000,3
21691000,1
21693000,1
21694000,7
21695000,6
21696000,6
21697000,6
21699000,2
21701000,8
21702000,3
21703000,6
21704000,1
21705000,1
21706000,3
21708000,5
21709000,8
21710000,2
21711000,3
21712000,6
21713000,6
21714000,1
21715000,0
21716000,6
21717000,6
21718000,6
21719000,1
21721000,6
21722000,6
21723000,6
21724000,1
21725000,7
21726000,1
21727000,1
21728000,1
21729000,6
21730000,7
21731000,6
21732000,6
21733000,7
21734000,1
21735000,7
21736000,8
21737000,7
21738000,6
21739000,3
21740000,7
21741000,2
21742000,2
21743000,2
21744000,2
21745000,2
21746000,6
21747000,8
21748000,2
21749000,2
21750000,7
21751000,2
21752000,5
21753000,8
21754000,8
21755000,7
21757000,5
21758000,2
21759000,7
21760000,6
21761000,7
21762000,6
21763000,7
21764000,2
21765000,2
21766000,1
21767000,2
21768000,7
21769000,7
21771000,1
21772000,7
21773000,2
21774000,3
21775000,6
21776000,7
21777000,1
21778000,7
21779000,1
21780000,6
21781000,7
21782000,8
21783000,3
21784000,8
21785000,8
21786000,8
21787000,1
21788000,2
21789000,1
21790000,8
21791000,1
21792000,5
21795000,1
21796000,5
21798000,1
21799000,0
21800000,1
21801000,7
21802000,7
21803000,1
21804000,8
21805000,6
21806000,7
21808000,0
21809000,6
21810000,6
21811000,1
21812000,5
21813000,6
21814000,6
21815000,2
21816000,7
21817000,1
21818000,5
21819000,1
21820000,2
21821000,1
21823000,5
21825000,0
21826000,8
21827000,1
21829000,6
21831000,6
21832000,5
21835000,7
21836000,8
21837000,0
21838000,0
21839000,4
21840000,0
21841000,0
21843000,5
21844000,0
21846000,6
21847000,7
21848000,6
21849000,8
21850000,6
21852000,3
21854000,6
21855000,8
21856000,8
21858000,3
21859000,8
21860000,5
21862000,3
21863000,8
21865000,1
21866000,8
21868000,1
21869000,8
21870000,8
21871000,0
21872000,8
21873000,8
21874000,3
21875000,3
21876000,3
21877000,3
21878000,8
21879000,6
21880000,1
21881000,8
21883000,2
21884000,8
21885000,5
21886000,8
21887000,0
21888000,0
21889000,5
21890000,2
21891000,7
21892000,0
21893000,0
21894000,8
21895000,1
21896000,6
21897000,1
21898000,1
21899000,0
21900000,3
21901000,6
21902000,7
21903000,3
21904000,6
21905000,0
21906000,6
21907000,6
21908000,6
21909000,4
21910000,6
21911000,6
21912000,6
21913000,6
21915000,0
21916000,0
21917000,6
21918000,7
21920000,3
21921000,6
21922000,7
21923000,2
21924000,5
21927000,5
21928000,0
21929000,6
21930000,5
21931000,8
21932000,5
21933000,8
21934000,8
21935000,2
21936000,6
21937000,1
21938000,0
21939000,5
21940000,0
21941000,7
21942000,7
21943000,7
21944000,2
21945000,1
21946000,1
21947000,4
21948000,6
21949000,5
21950000,2
21953000,1
21954000,5
21955000,5
21956000,1
21958000,5
21959000,0
21960000,1
21961000,5
21962000,0
21963000,5
21964000,0
21965000,8
21966000,0
21967000,6
21968000,2
21969000,1
21971000,6
21972000,6
21973000,1
21974000,0
21977000,4
21978000,8
21979000,8
21981000,0
21983000,0
21984000,8
21985000,8
21986000,1
21987000,5
21988000,8
21990000,0
21991000,5
21992000,1
21993000,5
21994000,5
21995000,4
21996000,0
21997000,0
21998000,8
21999000,5
22000000,0
22001000,0
22002000,0
22003000,0
22004000,0
22005000,8
22006000,0
22007000,5
22008000,5
22010000,5
22012000,8
22013000,0
22014000,0
22015000,3
22017000,2
22019000,3
22020000,6
22021000,4
22022000,5
22023000,0
22024000,5
22025000,5
22026000,4
22027000,5
22028000,4
22029000,5
22030000,0
22031000,0
22034000,1
22035000,0
22036000,4
22037000,5
22038000,0
22039000,8
22040000,1
22042000,7
22043000,0
22044000,1
22045000,8
22046000,6
22047000,8
22048000,6
22049000,1
22050000,7
22052000,7
22053000,1
22055000,6
22057000,1
22058000,7
22059000,6
22060000,7
22063000,3
22064000,1
22067000,7
22068000,8
22069000,7
22070000,6
22071000,7
22072000,3
22073000,0
22074000,5
22075000,2
22076000,0
22077000,8
22078000,6
22079000,1
22081000,6
22082000,1
22084000,7
22088000,1
22089000,8
22091000,1
22092000,8
22093000,0
22094000,1
22095000,7
22097000,8
22098000,7
22099000,7
22100000,3
22101000,1
22102000,7
22104000,6
22105000,7
22106000,1
22107000,7
22108000,6
22109000,7
22110000,7
22111000,7
22112000,8
22113000,6
22114000,1
22115000,6
22116000,8
22117000,6
22118000,3
22119000,5
22120000,6
22122000,2
22123000,5
22124000,8
22125000,3
22128000,6
22131000,2
22132000,5
22133000,5
22134000,1
22138000,0
22139000,6
22140000,1
22141000,6
22142000,5
22143000,0
22148000,5
22149000,4
22150000,5
22151000,8
22152000,5
22153000,5
22154000,1
22155000,1
22156000,5
22157000,2
22158000,0
22159000,6
22160000,1
22161000,0
22162000,6
22163000,2
22164000,0
22165000,1
22166000,8
22167000,7
22168000,8
22169000,7
22171000,7
22172000,1
22174000,1
22176000,5
22177000,8
22178000,7
22179000,8
22180000,8
22181000,8
22182000,5
22183000,8
22184000,2
22185000,7
22186000,1
22188000,7
22189000,1
22190000,2
22191000,5
22192000,8
22193000,2
22195000,1
22196000,0
22198000,8
22199000,8
22200000,8
22201000,1
22203000,6
22204000,0
22205000,1
22206000,2
22208000,6
22209000,6
22210000,8
22211000,0
22212000,6
22213000,1
22214000,1
22217000,0
22218000,8
22219000,1
22220000,6
22221000,6
22222000,7
22223000,0
22225000,5
22228000,0
22229000,0
22230000,8
22231000,4
22232000,2
22233000,0
22235000,5
22236000,0
22237000,7
22238000,6
22239000,1
22240000,3
22241000,0
22242000,7
22243000,6
22244000,7
22245000,1
22246000,2
22247000,5
22248000,7
22249000,5
22250000,0
22251000,5
22252000,0
22253000,1
22254000,1
22255000,0
22256000,6
22257000,8
22258000,8
22259000,8
22260000,1
22261000,4
22264000,8
22265000,0
22266000,7
22267000,5
22268000,0
22269000,5
22270000,1
22271000,4
22272000,8
22273000,5
22274000,5
22275000,1
22276000,5
22277000,5
22278000,5
22279000,0
22281000,0
22282000,0
22284000,4
22285000,4
22286000,2
22287000,0
22289000,8
22290000,1
22291000,8
22293000,1
22294000,2
22295000,1
22296000,1
22298000,8
22300000,4
22301000,8
22302000,6
22303000,0
22304000,8
22305000,3
22307000,1
22308000,1
22311000,4
22312000,4
22313000,4
22314000,7
22316000,0
22318000,3
22320000,0
22322000,5
22324000,0
22325000,5
22328000,0
22329000,4
22331000,1
22333000,2
22334000,5
22335000,5
22336000,1
22337000,5
22338000,5
22339000,5
22341000,5
22343000,8
22344000,8
22345000,2
22346000,2
22347000,8
22348000,1
22349000,0
22351000,5
22352000,0
22353000,1
22354000,6
22355000,1
22356000,8
22357000,8
22358000,5
22359000,8
22360000,8
22361000,1
22362000,1
22363000,8
22364000,1
22365000,8
22366000,6
22368000,5
22369000,0
22370000,8
22371000,5
22372000,5
22373000,0
22374000,1
22375000,1
22376000,1
22377000,8
22378000,8
22379000,1
22380000,5
22381000,1
22382000,5
22383000,8
22384000,8
22386000,0
22387000,2
22388000,5
22389000,7
22391000,8
22397000,8
22401000,8
22402000,1
22404000,1
22405000,1
22406000,6
22407000,7
22408000,1
22409000,7
22410000,0
22411000,0
22413000,5
22414000,5
22415000,4
22416000,8
22417000,0
22418000,1
22419000,0
22420000,0
22421000,1
22422000,8
22423000,0
22424000,2
22425000,8
22426000,8
22427000,5
22431000,8
22432000,0
22433000,2
22435000,5
22436000,0
22437000,6
22439000,2
22441000,7
22443000,8
22444000,1
22445000,4
22446000,6
22448000,1
22449000,4
22452000,6
22455000,8
22456000,2
22457000,2
22459000,1
22460000,1
22461000,7
22463000,7
22464000,8
22465000,7
22466000,2
22469000,0
22470000,6
22471000,7
22472000,3
22473000,1
22474000,1
22475000,1
22476000,6
22477000,0
22479000,6
22480000,5
22481000,6
22482000,2
22483000,1
22484000,2
22486000,8
22487000,5
22490000,0
22491000,0
22492000,8
22493000,6
22494000,7
22495000,1
22496000,7
22497000,8
22498000,1
22499000,8
22500000,7
22509000,7
22511000,5
22512000,1
22513000,5
22515000,2
22516000,1
22517000,1
22520000,2
22522000,1
22523000,7
22524000,6
22525000,5
22527000,1
22528000,4
22530000,5
22531000,0
22533000,4
22534000,6
22536000,5
22537000,2
22539000,8
22543000,0
22544000,6
22545000,0
22546000,4
22548000,6
22549000,0
22551000,7
22554000,0
22555000,5
22556000,5
22561000,7
22563000,4
22564000,5
22565000,8
22566000,0
22567000,8
22568000,0
22570000,6
22572000,0
22573000,6
22574000,1
22575000,3
22576000,4
22577000,7
22578000,8
22579000,6
22580000,7
22581000,1
22582000,1
22583000,1
22584000,1
22585000,2
22586000,5
22587000,1
22588000,1
22589000,6
22590000,3
22591000,0
22592000,3
22593000,2
22594000,7
22595000,1
22596000,6
22597000,8
22598000,6
22600000,8
22601000,6
22604000,1
22605000,1
22606000,0
22607000,7
22609000,6
22610000,6
22611000,1
22612000,6
22613000,0
22614000,8
22615000,0
22616000,7
22617000,6
22618000,8
22619000,0
22620000,1
22621000,6
22622000,5
22623000,4
22625000,6
22626000,7
22627000,8
22628000,1
22629000,1
22630000,0
22631000,5
22634000,5
22635000,6
22636000,7
22637000,8
22639000,8
22640000,4
22641000,0
22642000,4
22643000,5
22644000,1
22645000,1
22646000,8
22647000,8
22648000,5
22649000,5
22650000,4
22651000,5
22653000,5
22654000,5
22655000,0
22656000,2
22659000,0
22661000,8
22662000,0
22663000,7
22665000,3
22666000,7
22667000,0
22668000,0
22669000,0
22670000,2
22673000,0
22674000,8
22676000,8
22677000,5
22678000,1
22679000,5
22680000,8
22681000,1
22682000,1
22683000,4
22684000,5
22686000,5
22687000,0
22688000,8
22689000,5
22690000,5
22691000,6
22692000,8
22693000,8
22694000,8
22695000,1
22696000,0
22697000,7
22698000,0
22699000,0
22700000,8
22702000,1
22703000,1
22704000,1
22705000,0
22706000,6
22707000,6
22708000,8
22709000,0
22710000,1
22711000,4
22712000,0
22713000,0
22714000,5
22715000,4
22716000,5
22717000,5
22718000,1
22719000,6
22720000,7
22721000,1
22722000,1
22723000,0
22724000,8
22725000,6
22726000,7
22727000,7
22728000,0
22729000,0
22730000,4
22731000,1
22732000,1
22733000,0
22734000,5
22735000,4
22736000,5
22737000,4
22739000,4
22740000,0
22741000,8
22743000,5
22744000,5
22745000,2
22746000,1
22747000,5
22748000,8
22749000,5
22751000,4
22752000,0
22753000,1
22754000,8
22755000,5
22756000,8
22757000,5
22758000,2
22759000,0
22760000,5
22762000,8
22763000,1
22764000,8
22765000,4
22766000,5
22767000,5
22768000,1
22769000,0
22770000,8
22771000,8
22772000,2
22773000,1
22774000,0
22775000,4
22776000,8
22777000,4
22778000,8
22779000,1
22781000,5
22782000,8
22786000,5
22787000,4
22788000,4
22789000,0
22790000,1
22791000,0
22792000,2
22795000,6
22796000,0
22797000,0
22798000,6
22799000,5
22800000,0
22801000,1
22803000,5
22804000,0
22805000,1
22807000,5
22808000,1
22809000,5
22810000,8
22811000,5
22813000,1
22815000,5
22816000,1
22817000,1
22818000,4
22819000,0
22821000,1
22823000,4
22825000,4
22826000,4
22827000,4
22828000,8
22830000,0
22831000,3
22832000,1
22833000,4
22835000,4
22836000,5
22837000,8
22839000,0
22840000,5
22841000,1
22842000,5
22843000,1
22844000,1
22845000,1
22846000,8
22847000,7
22851000,0
22852000,8
22854000,5
22855000,4
22856000,3
22857000,0
22859000,1
22860000,1
22861000,0
22862000,4
22863000,5
22864000,0
22865000,7
22867000,5
22868000,5
22871000,0
22872000,2
22873000,8
22875000,8
22876000,5
22877000,8
22878000,0
22879000,4
22880000,7
22881000,7
22882000,5
22883000,8
22885000,4
22886000,8
22888000,8
22889000,8
22890000,5
22891000,0
22892000,5
22893000,4
22894000,5
22895000,4
22896000,5
22897000,4
22898000,5
22899000,4
22900000,4
22901000,4
22902000,5
22903000,5
22904000,1
22905000,4
22907000,4
22908000,4
22909000,4
22910000,4
22911000,5
22913000,4
22914000,0
22915000,1
22916000,4
22917000,4
22918000,5
22919000,0
22920000,4
22921000,0
22922000,5
22923000,4
22924000,8
22926000,5
22927000,1
22928000,0
22929000,4
22930000,5
22931000,5
22932000,0
22933000,4
22935000,4
22936000,4
22937000,4
22938000,4
22939000,5
22940000,5
22941000,5
22943000,4
22944000,0
22945000,4
22946000,0
22947000,6
22948000,6
22949000,0
22950000,8
22951000,8
22952000,1
22953000,8
22954000,5
22955000,0
22956000,8
22957000,8
22958000,0
22960000,1
22961000,7
22962000,0
22963000,0
22964000,8
22965000,5
22967000,5
